Country,1962-1968,1969-1975,1976-1982,1983-1989,1990-1996,1997-2003,2004-2010,2011-2017,2018-2023
Yemen,,,,,140665942857.14,147239900000.0,565808031793.57,2104032459449.83,
Congo,9631857142.86,22275000000.0,82028397985.79,206954139429.99,199634857142.86,248523000000.0,-372779726079.43,121577500000.0,
Japan,30213285714285.72,142279857142857.16,390076142857142.9,750304000000000.0,1185820571428571.5,1191298031093024.2,1136887252927198.5,1330615400000000.0,1695153066666667.0
Croatia,,,,,,,,39088000000.0,42152500000.0
Slovenia,,,,,,,24396800957.39,29832040000.0,33202538333.33
Honduras,160271428.57,527942857.14,1617500000.0,3809771428.57,7768542857.14,32652729548.17,111782948281.37,253223339356.59,495350827510.91
Estonia,,,,,,,11941074285.71,14964857142.86,21215000000.0
Guatemala,204500000.0,412728571.43,1460200000.0,4916142857.14,18650614285.71,38974786507.32,99444981426.3,196016441091.12,317707111275.57
Kyrgyzstan,,,,,5012055000.0,7640067571.43,17001427147.9,66415404971.9,158203705253.84
Thailand,16927874285.71,74166802857.14,349195242857.14,1059585867285.71,4068290512351.69,7416232393681.75,9224413963113.3,16485747841288.74,23247384814142.32
Slovakia,,,,,,,36643710000.0,53782152857.14,89073173333.33
Azerbaijan,,,,,161855050.88,489337480.15,4847608552.65,17788944115.36,27183261880.36
Spain,,,,,,914732000000.0,2029724857142.86,2281645714285.71,2113087000000.0
Cyprus,,,,,,,42789833333.33,54187857142.86,30061833333.33
Saint Kitts and Nevis,,,78299000.0,197467857.14,492368806.86,1015997896.14,1992176912.0,1596295473.24,741898912.95
Tajikistan,,,,,,454931852.67,1862627308.82,8214128067.26,11312707463.81
Lao People's Democratic Republic,,,,26412000000.0,78408857142.86,1285947857142.86,5788891428571.43,,
Tunisia,222036714.29,456982428.57,1514377714.29,4543606000.0,8476080428.57,16409593285.71,32229102571.43,64533991275.69,115032690174.43
Djibouti,,,,31359333333.33,38782857142.86,36141565428.57,44531046453.62,95402830048.27,177752361709.5
kos,,,,,,-110039899.2,293439492.96,1499749813.86,3584530807.95
Russian Federation,,,,,,2963933333333.33,9057471428571.43,39216159342857.14,66531031906044.75
