Country,2005-2006,2007-2008,2009-2010,2011-2011,2012-2012,2013-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019
Timor-Leste,15.0,15.0,6.0,6.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Papua New Guinea,32.5,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,39.0,45.0
Uzbekistan,68.0,58.0,58.0,58.0,58.0,70.0,58.0,58.0,58.0,10.0,10.0,9.0
Mali,59.0,59.0,59.0,59.0,45.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
Myanmar,,,,,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
India,,,,,,41.11,41.11,41.11,33.11,13.94,11.94,10.94
Mexico,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Jamaica,72.0,72.0,72.0,72.0,36.0,36.0,36.0,37.0,12.0,12.0,11.0,11.0
Puerto Rico,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Botswana,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Greece,19.0,13.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Congo,61.0,61.0,61.0,61.0,61.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0
Morocco,28.0,28.0,28.0,17.0,17.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Nigeria,,,,,,59.0,59.0,48.0,48.0,48.0,48.0,48.0
Lebanon,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Mozambique,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Jordan,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.0,9.0
Bhutan,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Dominican Republic,69.0,34.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
China,,,,,,9.0,9.0,9.0,9.0,9.0,7.0,7.0
Italy,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
Eritrea,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Samoa,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Gambia,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0
Belarus,125.0,118.0,94.5,18.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0
