Country,1970-1976,1977-1983,1984-1990,1991-1997,1998-2004,2005-2010,2011-2016,2017-2022
"Moldova, Republic of",,,,35326333.33,93310000.0,378836666.67,254195000.0,351401666.67
Uzbekistan,,,,60466666.67,106114285.71,651992436.68,1093939111.32,1874235793.05
Madagascar,7677659.14,-1571059.89,9144796.5,12825170.38,47354164.78,751602542.34,572991303.99,455842809.57
Qatar,8092857.13,4968571.41,-4094285.71,162397142.86,493640000.0,4545615384.67,563195970.7,-1244047619.05
Singapore,226512570.83,1008411527.75,2715890270.29,8486416234.88,14990374104.87,33023355900.36,62115344545.61,109471904870.18
Mauritania,-14389675.88,18013573.73,4829328.94,4459251.47,100778347.57,262678441.67,729384103.13,646222638.09
Bermuda,,,,34700000.0,160257142.86,149362648.69,-62513577.99,50832894.94
Grenada,,814285.71,9207407.41,21122222.22,77230017.47,109723123.72,102256073.78,166270082.19
Cambodia,270000.0,1000000.0,,134020666.67,118120194.31,812927899.36,1957941384.43,3391781443.31
Lebanon,3916666.65,-278571.46,4499999.99,280664285.71,1506961792.38,3681757784.64,2749956144.25,1636717971.16
Jordan,5526397.37,51853390.54,32102610.42,55413593.99,482410314.64,2513145510.85,1718799064.52,1038920187.79
Lao People's Democratic Republic,306000.0,640000.0,1482857.14,64242857.14,31920977.85,227287458.87,746766394.64,1080341919.88
Uruguay,3894285.69,105757142.86,29805714.27,100891428.57,272558609.94,1604890433.2,2718952159.45,3063647776.89
Nicaragua,12728571.41,6052857.13,1897777.76,79257142.86,232485714.29,410116666.67,951666666.67,939400000.0
Namibia,,,8794544.1,109229985.55,165604345.79,589373543.64,710903000.72,347421515.95
"Bolivia, Plurinational State of",20028428.5,29442857.14,8257142.86,285214285.71,620182714.29,327635215.55,869182414.85,42524179.81
Netherlands,882233348.14,1437932466.53,4770854520.31,9308722667.12,54250231029.5,287726003478.36,265343740969.12,-77917841380.86
Albania,,0.0,0.0,56433333.33,155833073.31,820398014.78,1067457948.14,1192979433.1
Türkiye,59000000.0,50000000.0,312000000.0,764571428.57,1660857142.86,14966333333.33,14987333333.33,11230500000.0
