Country,1980-1983,1984-1987,1988-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2022
El Salvador,37.25,47.25,67.0,82.0,96.5,91.5,93.5,91.75,93.25,92.25,76.33
Solomon Islands,32.75,47.75,72.25,68.25,75.5,83.0,91.5,86.25,84.75,89.0,90.0
Ecuador,25.5,46.0,59.0,84.75,81.75,87.75,93.0,92.25,83.75,84.5,70.67
Grenada,48.0,78.75,79.25,91.25,90.0,97.0,92.25,97.5,95.75,95.25,75.33
Antigua and Barbuda,77.75,96.5,97.5,99.0,99.0,97.25,98.5,98.75,98.75,94.25,95.67
Austria,90.0,90.0,90.0,90.0,84.0,83.0,84.25,85.25,94.5,86.75,85.0
Canada,,85.0,87.25,89.75,89.0,89.25,93.25,89.75,91.0,91.0,92.0
Finland,93.0,96.5,93.5,99.0,99.0,98.25,97.75,99.0,98.0,90.75,90.0
Saint Vincent and the Grenadines,51.25,92.0,98.25,98.5,98.0,98.75,99.0,98.25,97.5,98.0,93.67
Kazakhstan,,,,81.5,97.25,96.5,93.0,98.75,97.5,94.0,94.0
Lesotho,59.75,79.0,81.75,86.5,87.5,83.75,89.0,92.0,89.75,87.0,87.0
Brunei Darussalam,91.75,88.75,92.0,98.25,96.75,95.5,95.5,97.25,98.0,99.0,99.0
Cambodia,,28.5,42.0,35.75,47.25,60.5,82.25,91.5,89.25,89.5,86.33
Romania,,92.0,96.5,96.25,97.25,98.25,96.75,93.5,91.5,86.25,86.0
Singapore,84.5,85.5,89.0,93.5,97.25,96.0,95.75,96.5,96.5,96.75,97.67
Uruguay,62.5,70.0,90.75,91.75,91.5,92.5,94.75,94.75,94.75,93.25,92.33
Côte d'Ivoire,,26.25,41.5,50.25,57.25,64.0,74.0,73.5,77.25,83.75,75.67
Sweden,99.0,99.0,99.0,99.0,99.0,99.0,98.25,98.0,97.75,97.5,96.33
Japan,74.0,83.5,88.75,81.5,81.0,93.25,98.25,97.25,96.25,98.5,98.0
Tajikistan,,,,74.25,79.25,84.5,84.75,92.0,95.75,96.25,97.0
Zimbabwe,46.0,70.5,86.75,86.5,85.25,73.0,69.0,82.5,92.0,89.5,88.0
Nepal,16.25,35.75,44.5,52.0,69.75,74.0,81.5,86.25,91.25,90.25,88.33
Honduras,40.0,54.75,84.25,93.75,95.25,94.25,95.25,96.0,98.5,91.0,78.33
Germany,95.0,86.0,80.0,74.5,89.25,93.25,96.0,95.75,93.5,91.0,91.0
