Country,1995-1999,2000-2004,2005-2008,2009-2012,2013-2016,2017-2020
Bosnia and Herzegovina,82000000.0,91000000.0,194000000.0,181000000.0,172750000.0,229750000.0
Papua New Guinea,62600000.0,54219999.69,30399999.62,137000000.0,130649999.62,133800003.05
Afghanistan,,,36000000.0,130500000.0,123750000.0,120000000.0
Singapore,4295000000.0,7404000000.0,12795250000.0,19740750000.0,24394250000.0,21416250000.0
Argentina,3849800000.0,3152200000.0,3604750000.0,5317750000.0,7144000000.0,8061000000.0
Iceland,349000000.0,486800000.0,1121250000.0,676000000.0,999500000.0,1318250000.0
Netherlands,11842200000.0,13754800000.0,16348500000.0,19547750000.0,19435799804.69,17074124633.79
Kazakhstan,387800000.0,670200000.0,933500000.0,1822000000.0,3074250000.0,2209000000.0
Madagascar,88200000.0,112400000.0,99750000.0,118250000.0,142750000.0,150750000.0
Turkmenistan,99000000.0,,,,,
Angola,89600000.0,54400000.0,172000000.0,155000000.0,254750000.0,654000000.0
Nepal,102600000.0,91400000.0,250750000.0,392250000.0,510000000.0,645250000.0
Mexico,3840000000.0,6094600000.0,8184500000.0,7685750000.0,9782250000.0,8856500000.0
Ghana,41000000.0,129600000.0,437000000.0,546500000.0,615000000.0,394000000.0
Costa Rica,372600000.0,386000000.0,538250000.0,400750000.0,592000000.0,783000000.0
Thailand,3281400000.0,3286800000.0,4639500000.0,5505250000.0,7585500000.0,9451750000.0
Dominican Republic,222000000.0,295400000.0,334500000.0,387250000.0,438750000.0,479250000.0
Sudan,33600000.0,103000000.0,1206500000.0,907750000.0,324250000.0,14750000.0
Zambia,31000000.0,47800000.0,77750000.0,119250000.0,228250000.0,258500000.0
Gabon,99600000.0,182200000.0,294666666.67,398250000.0,302333333.33,
Luxembourg,1229600000.0,1996200000.0,3275250000.0,3471750000.0,2693250000.0,2759000000.0
Niger,32400000.0,22600000.0,38750000.0,55500000.0,69000000.0,92500000.0
Azerbaijan,148200000.0,116600000.0,243000000.0,1338500000.0,2745500000.0,1764000000.0
Botswana,117600000.0,218400000.0,267250000.0,294250000.0,257750000.0,227750000.0
Greece,1921400000.0,3296400000.0,3347250000.0,2940250000.0,2417250000.0,2176500000.0
Lebanon,,2932000000.0,3148000000.0,4182500000.0,4791000000.0,4962500000.0
Samoa,3820000.08,5400000.1,10849999.9,12149999.86,1750000.03,2400000.04
Pakistan,427000000.0,590000000.0,1484000000.0,1038500000.0,1503750000.0,1645500000.0
