Country,1980-1983,1984-1987,1988-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2010,2011-2013,2014-2016,2017-2019,2020-2022
Niger,36.45,43.62,44.28,42.94,43.14,37.47,37.78,35.43,35.87,37.96,37.04,35.94
Syrian Arab Republic,56.47,57.13,47.56,53.69,45.56,44.86,46.53,49.02,49.61,51.54,42.66,42.17
Angola,,,,33.06,27.08,32.07,36.91,41.74,40.49,47.48,44.03,42.3
Saudi Arabia,35.42,53.93,48.12,43.89,44.79,41.62,35.01,36.86,35.49,48.39,48.39,46.64
Argentina,51.17,53.48,54.25,62.06,61.81,58.59,48.65,51.69,53.13,54.96,56.39,53.45
Afghanistan,,,,,,36.8,40.06,46.51,50.99,55.08,57.76,49.87
Jordan,61.64,61.83,62.47,58.66,62.36,64.34,64.08,59.21,59.86,60.31,60.69,60.99
Russian Federation,,,33.3,47.16,50.43,52.21,49.96,52.53,54.81,56.28,54.54,54.82
Malta,33.13,34.62,36.42,46.62,62.18,61.66,64.94,68.5,71.54,75.12,76.47,77.78
Ireland,,,,55.79,55.59,53.72,57.13,64.32,65.74,58.21,56.18,54.53
Cuba,,,,,65.57,68.54,72.53,72.42,72.14,72.56,70.48,74.36
Azerbaijan,,,34.5,35.18,37.26,33.66,25.54,27.53,29.15,37.43,36.29,37.42
Iceland,,,,51.26,53.49,58.04,60.2,62.7,61.92,64.46,65.57,64.81
Monaco,,,,,,,,87.08,86.72,83.83,87.0,86.75
Bahrain,40.41,45.89,,,,,53.14,52.53,50.46,56.97,56.0,52.31
kos,,,,,,,,45.88,46.24,46.31,46.01,46.33
Central African Republic,,,,,,,,29.32,33.43,42.91,42.03,41.3
Kuwait,,,,,,,,47.04,37.91,53.77,54.48,69.06
Indonesia,39.27,40.96,39.33,41.52,38.29,38.24,40.23,38.39,40.99,43.06,43.75,43.01
Barbados,53.01,54.58,62.73,71.55,71.45,72.05,72.34,73.23,72.46,73.16,72.57,72.63
Finland,47.99,50.55,52.24,55.55,54.15,54.34,55.33,58.26,60.15,60.63,59.93,59.81
Puerto Rico,56.77,57.23,57.24,55.29,56.4,50.61,51.77,50.15,49.12,48.4,48.44,50.75
Netherlands,59.48,60.48,62.33,64.0,64.78,65.95,66.3,67.52,68.75,70.06,70.02,69.2
Equatorial Guinea,,,,,,,16.58,21.27,24.08,37.77,42.23,47.62
Malaysia,,42.68,43.8,47.36,48.25,47.72,44.3,47.09,48.91,51.56,53.01,52.44
