Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
Malta,35000.6,31345.2,33771.2,36573.6,35844.75,35239.75,33855.5,30323.0,26059.0,23842.25,25532.25,26950.75
Israel,396669.67,442537.4,513446.6,533759.0,572568.25,625214.5,679389.5,718698.0,780163.75,843495.0,908391.0,978325.0
Maldives,,30621.0,34090.0,39775.0,48189.67,56425.5,71717.0,60528.0,45995.5,39148.0,44608.0,50276.5
Germany,,,,,3522934.0,3814314.5,3578886.5,3311152.0,3191446.5,2919896.75,2929119.0,3016547.33
Croatia,,,,,209981.0,207039.0,197725.0,194335.0,178658.25,160806.25,162392.25,155871.67
Burkina Faso,118711.8,161189.0,253263.6,414087.0,549275.75,709627.0,877020.5,1203267.5,1814401.5,2402432.25,2956678.5,3234703.25
Timor-Leste,,,,,,,184613.5,181751.0,218333.67,244619.25,228845.0,204889.0
North Macedonia,,,,,134002.0,133212.25,125252.25,111297.75,109807.25,108492.33,109255.33,107840.5
Cayman Islands,1784.5,2098.0,2123.0,,,,3448.5,3354.0,3779.67,4025.75,4267.25,4452.0
Zimbabwe,788084.6,933321.4,2001836.4,2213380.8,2340383.0,2492335.0,2463759.5,2361588.0,,2662776.0,2680720.0,2875514.0
Finland,389201.2,422518.4,369472.0,386712.2,391677.75,383421.25,389056.5,383647.0,355115.0,348264.5,361927.0,370639.25
Tonga,17172.4,19475.2,16866.8,16716.33,16679.5,16654.25,16904.5,17244.25,16781.5,17149.75,17114.0,16766.25
Somalia,61578.75,238034.0,187803.4,153711.0,,,,,457132.0,,,250453.0
Thailand,6127183.4,6908946.4,7348236.6,7079583.0,6797899.75,6023561.75,6075295.25,5957548.0,5446364.75,5046661.25,4930980.5,4729474.5
Mozambique,549152.75,1355260.67,1264482.8,1243744.2,1236503.5,1746129.5,2674810.25,3892627.33,4952575.75,5471459.75,6161706.5,7258293.25
Uzbekistan,,,1391000.0,1658166.67,1778785.25,2344923.0,2584344.0,2406246.0,2050720.75,1979756.75,2317945.75,2495631.5
Türkiye,5211543.2,5497107.75,6114824.0,6766920.4,6743678.75,6427854.0,6648799.75,6644459.25,6689090.25,6044843.5,5217970.5,5291904.67
Comoros,20504.2,42698.67,61337.0,65475.2,75016.25,82255.0,93494.67,104041.5,107816.5,119043.67,122878.5,
"Virgin Islands, British",2057.0,2056.0,2026.5,2244.0,2456.0,2625.0,2781.5,2856.25,3124.33,3194.0,3132.5,2592.25
Nicaragua,318453.8,396741.8,535441.0,593772.0,720336.75,772076.5,865026.0,945117.25,940350.0,895833.0,882781.5,879727.5
South Africa,4635315.0,4244878.0,4453257.5,5684536.6,7590895.5,8083223.33,7564791.5,7371396.25,7174196.5,7055236.5,7569076.75,7700848.0
France,4789575.4,4617325.2,4383802.0,4145093.0,4099429.5,4030190.25,3868607.0,3910525.75,4139155.0,4171744.25,4288128.5,4262669.25
Spain,3645546.8,3618716.4,3610948.2,3244476.8,2634103.5,2625275.25,2528962.5,2492985.0,2646559.5,2871191.75,3030986.75,2990668.33
Bahrain,40889.2,46674.8,51407.4,60720.4,68175.5,72947.25,78621.5,84403.75,,98017.5,111920.25,115421.0
Saudi Arabia,,797785.0,,,,,,3097604.0,3240375.75,3071851.0,3089845.0,3234103.75
Armenia,,,,,231082.5,254340.0,191993.5,131284.25,116433.5,139585.25,149644.75,155197.0
Zambia,809698.2,969538.8,1201006.6,1420585.2,1508998.5,1526842.67,1625619.25,2500937.67,2859854.75,3114648.75,3260757.25,3398928.5
