Country,1960-1966,1967-1973,1974-1980,1981-1987,1988-1994,1995-2001,2002-2008,2009-2015,2016-2022
Libya,0.0,0.0,0.0,4.29,45.71,40.0,230.57,38.57,10.0
Burundi,0.0,0.0,0.0,7.14,39.86,50.0,50.0,155.06,475.71
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,82.14
Honduras,0.0,0.0,32.14,666.43,5253.86,9616.57,39130.57,47006.86,65601.7
Ukraine,0.0,0.0,0.0,0.0,25243.86,31747.29,26167.44,23438.63,18410.22
Ghana,0.57,86.0,236.43,362.86,417.43,2457.14,2960.86,25652.0,74993.86
Afghanistan,0.0,42.86,138.57,170.0,262.86,321.43,621.43,3507.14,8775.71
Uruguay,0.0,0.0,0.0,0.43,5.14,30.29,30.86,135.02,91.09
Australia,6157.14,8388.71,9883.57,9163.43,15343.29,28056.86,48451.45,77451.45,102965.74
Bahamas,0.0,0.0,0.0,18.71,28.14,6.14,42.0,5.67,5.12
Dominica,0.0,0.0,0.0,0.0,1.71,6.0,19.29,9.29,1.44
Madagascar,0.0,0.0,15.14,176.57,1309.0,6444.57,12363.14,13116.67,19472.91
"Congo, The Democratic Republic of the",0.0,0.0,0.0,239.0,714.14,1549.43,2996.5,2979.71,4143.5
Bhutan,0.0,0.0,0.0,0.0,26.86,30.0,38.0,86.16,200.68
Tunisia,0.0,0.0,21.86,143.71,915.0,1506.29,2791.86,9229.14,22113.11
Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86
Zimbabwe,0.0,2.0,46.14,123.57,144.0,899.86,2960.29,14981.5,16173.2
Suriname,0.0,0.0,0.0,0.0,1.0,153.71,226.39,80.88,67.54
India,61157.29,126031.43,271046.43,577730.57,1210271.57,1912618.86,2919603.14,4314419.0,7911508.43
Brazil,0.0,28.43,1173.29,9750.14,24104.86,119165.43,277246.71,473442.42,615809.95
Greece,462.86,990.71,1699.57,2341.57,16718.29,65494.86,104923.14,112980.32,132584.03
Viet Nam,45824.29,65437.14,87545.71,120599.43,193494.0,416248.29,1512433.86,3041380.94,4368844.19
Serbia,0.0,0.0,0.0,0.0,0.0,0.0,2736.51,7345.26,6455.34
Mexico,102.0,620.43,4335.0,12629.29,24143.0,45130.14,121348.76,154488.63,270503.85
Jordan,0.0,0.0,0.0,34.29,53.29,352.57,546.0,679.43,1770.29
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.86,13.57,15.0
Türkiye,130.0,415.71,994.29,2364.43,8513.14,52319.0,111156.71,205483.66,375101.43
Guam,0.0,0.0,0.86,78.14,201.29,224.29,171.29,117.36,105.57
Slovenia,0.0,0.0,0.0,0.0,339.0,1019.0,1370.71,1267.87,1814.06
Seychelles,0.0,0.0,0.0,0.0,49.71,377.14,660.86,0.03,0.01
