Country,1973-1978,1979-1984,1985-1990,1991-1996,1997-2002,2003-2007,2008-2012,2013-2017,2018-2022
Viet Nam,,,-3298000.0,181181000.0,-465377166.67,-12685800.0,1194779800.0,4982343200.0,4796285000.0
Solomon Islands,,5000000.0,2061500.0,-1606500.0,,,,,
Philippines,350105500.0,718800500.0,-26087666.67,-384327833.33,318339000.0,-1169935600.0,19214200.0,2275092200.0,178359000.0
North Macedonia,,,,-3697500.0,28064666.67,21745000.0,228337000.0,204480400.0,111854200.0
Congo,30231000.0,219192166.67,15082666.67,19207200.0,-433800.0,43198800.0,98854400.0,278225800.0,-103985750.0
Colombia,72927333.33,729500666.67,178132166.67,884720500.0,215988500.0,-319842400.0,1537321600.0,2593523800.0,5200554400.0
Saint Lucia,,,276333.33,-376333.33,1527666.67,-1225000.0,-3072000.0,,
Jamaica,-47234333.33,17776166.67,-7915666.67,-23707666.67,-18624166.67,25547600.0,10304200.0,73774200.0,353860000.0
Serbia,907944500.0,745663000.0,-435600666.67,-879802000.0,8750000.0,2326016800.0,729490800.0,-856739000.0,928598200.0
Comoros,,122333.33,-128500.0,,,,,,
Argentina,409630333.33,2853730333.33,702998166.67,395267333.33,119124166.67,-33409000.0,-979223400.0,2960489600.0,278968800.0
Dominica,,,3800.0,-72000.0,12959000.0,24750.0,637000.0,-2038000.0,-2300800.0
"Congo, The Democratic Republic of the",274480166.67,35471333.33,-12489166.67,-13047000.0,0.0,2251000.0,-4056000.0,-2607000.0,11884000.0
Maldives,,3975500.0,-1070500.0,1268666.67,5592000.0,7170800.0,25981000.0,6627800.0,159258800.0
Bosnia and Herzegovina,,,,,,1581160000.0,1691842200.0,88663800.0,525233600.0
Algeria,1576525500.0,447066833.33,556648833.33,204547833.33,-1005591833.33,-550101600.0,-348392200.0,-199265000.0,13827200.0
"Tanzania, United Republic of",35863000.0,51430500.0,35338833.33,-4824833.33,-14990666.67,11348000.0,305794000.0,381990400.0,539105400.0
Niger,27517000.0,71740166.67,7537333.33,-38459000.0,-2036000.0,,,,65475666.67
Sao Tome and Principe,,5402000.0,,,,,,10000000.0,
Burundi,1638800.0,3481500.0,-4810833.33,-2575000.0,,,,,
Albania,,,,-411000.0,,92235000.0,264172400.0,63281000.0,-51893600.0
Mauritania,10401333.33,-1694000.0,-1472250.0,,1431500.0,2895200.0,-5049500.0,,
Cameroon,88396200.0,185575833.33,46707500.0,-10337166.67,-52893600.0,-64456400.0,-46786000.0,10887200.0,-77186600.0
Lesotho,,2613800.0,3284500.0,6633333.33,6168166.67,-13008000.0,3647800.0,106473600.0,15075400.0
