Country,1987-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
Eswatini,321089285.71,876745883.33,2252916833.33,2155608633.33,2880817883.33,4657807325.0
"Virgin Islands, U.S.",,,488500000.0,493500000.0,292166666.67,681750000.0
El Salvador,719384705.72,1344437183.33,1837106050.0,2568626666.67,3158060000.0,4997413333.33
Mongolia,,199386721660.0,446779307583.33,1321290800150.0,,
Botswana,1295730642.86,2404369166.67,6198070666.67,14987350600.0,32270171300.0,
Gabon,294967284585.71,531146163383.33,738161800000.0,1325407596083.33,1918099960566.67,1685741417866.67
Guinea,189329400000.0,550363292216.67,998417743433.33,,,
Ethiopia,,,,94807916500.0,283074392466.67,875461153366.67
nld_curacao,,,,1535600000.0,1324233333.33,1690800000.0
Tajikistan,391600.0,24578633.33,,,,
Croatia,,2642454280.0,5363243216.67,8499729433.33,7330132033.33,9335981200.0
"Congo, The Democratic Republic of the",0.0,365605683.33,271355281700.0,2348086530066.67,6305521322900.0,24931583222124.45
China,1000171729350.0,2161486914900.0,4502274143933.33,12900831679616.66,25824656517033.33,38101995899700.0
Saudi Arabia,79441500000.0,93226333333.33,131424500000.0,304196500000.0,435507666666.67,674844500000.0
Mali,,,388560000000.0,640582166666.67,771178833333.33,1488851685616.67
Uganda,124669714285.71,775166833333.33,1859757165333.33,7787215752950.0,18797856349833.33,25641920250216.67
Central African Republic,,,,,,116612216016.67
Lao People's Democratic Republic,,,3938397121583.33,10473406801850.0,22478925510400.0,
Djibouti,,,,,78751800000.0,132338312716.67
Oman,212042857.14,318650000.0,,,,
Georgia,239300.0,659626300.0,1634889366.67,,,
Mauritius,7383285714.29,14072000000.0,23503666666.67,51925500000.0,57091000000.0,79229333333.33
Honduras,,,27392483333.33,60967266666.67,88114150000.0,132505266666.67
Cameroon,434237952300.0,766406764950.0,1198447995850.0,1702134103133.33,2499427616183.33,3483176186250.0
Nicaragua,,,,30934500000.0,68795833333.33,60681666666.67
