Country,1960-1965,1966-1971,1972-1977,1978-1983,1984-1989,1990-1995,1996-2001,2002-2007,2008-2013,2014-2018,2019-2023
Timor-Leste,143550.5,157666.5,171693.67,188338.83,205570.83,225557.83,239179.83,261176.17,303161.83,349212.2,399860.4
Hong Kong,976105.67,1157814.67,1464250.0,1842047.33,2010045.67,2120832.67,2326083.83,2368811.5,2419443.67,2390378.6,2280976.6
kos,270998.17,317817.17,375709.67,449225.17,535906.33,628569.17,619656.17,584100.0,587364.17,595188.8,606749.6
Luxembourg,107670.17,109848.17,118042.17,123673.0,129237.83,137574.17,145684.5,157867.5,179240.83,206298.6,227672.8
Czechia,3104594.17,3222342.0,3219691.5,3236903.5,3332849.83,3454969.0,3565640.33,3650396.83,3687704.17,3547139.0,3477891.4
Russian Federation,34217438.33,38338773.17,42120273.17,45090485.5,47106369.83,48067808.5,48605255.5,49130213.83,49072154.83,47966894.0,46618752.6
"Congo, The Democratic Republic of the",4162322.67,4950307.83,5790874.5,6938391.67,8324526.0,10173736.5,11812774.67,13982679.67,16961812.5,20420473.8,23981459.6
"Korea, Republic of",7215152.83,8378824.5,10062107.33,12008696.17,13885999.33,15613829.17,16922235.67,17512751.83,18397342.17,19183182.0,18966394.6
Myanmar,6417491.5,7279834.67,8351180.0,9532568.83,10977918.83,12476925.17,13992295.0,15347778.17,16520193.5,17606574.0,18399914.4
Panama,323578.33,383640.0,460166.33,555794.67,666471.67,783374.33,909765.5,1045506.17,1179873.17,1305413.4,1417485.8
Gibraltar,7298.0,8704.0,9419.17,9779.5,9764.17,9611.5,9433.83,9723.83,10551.5,10550.4,10283.8
Botswana,123757.17,117963.33,150128.5,226560.17,287548.5,357252.67,450348.67,543366.67,638063.83,722745.0,809325.8
Bermuda,15162.17,17794.67,18269.0,19136.17,20572.17,21034.33,21381.17,22255.5,22514.83,21829.8,20645.6
Thailand,7456443.67,8891328.83,10917914.83,13471653.83,16415347.17,19111959.0,21109524.17,22800669.0,24130921.17,24667382.6,24415588.6
Kiribati,12619.17,13939.5,15328.33,16841.67,19304.83,21135.33,23295.17,27211.33,31610.5,34606.4,37196.6
Congo,294392.33,340008.17,398330.67,458945.17,542895.17,661231.0,796333.17,999706.67,1258469.67,1432071.0,1628518.6
