Country,1990-1993,1994-1997,1998-2001,2002-2006,2007-2010,2011-2014,2015-2018,2019-2022
Namibia,,,,,73279644059.0,,,
Barbados,,,,5066826001.5,7372426161.25,10795569024.0,13783205089.0,
Italy,610596920883.97,,,,,,,
Canada,,664491000000.0,664185500000.0,648096500000.0,772524500000.0,1004341250000.0,1150849750000.0,1601736000000.0
Sweden,654953333333.33,1497964666666.67,1717690750000.0,1606554500000.0,1547491000000.0,1739604750000.0,2033361750000.0,2139375750000.0
Malaysia,96672000000.0,92223500000.0,,206156263500.0,335661789500.0,520107760250.0,676725097240.02,932990566155.67
Thailand,328242000000.0,198373250000.0,971792050000.0,1857532622500.0,2440044648148.0,4174634131565.25,5748879956666.67,8653804242500.0
"Korea, Republic of",24124750000000.0,35683750000000.0,,,,520477724989705.25,670691061294699.5,948766535920672.5
Bosnia and Herzegovina,,,,,,13204458647.0,15370977867.33,17239640228.38
Morocco,203435750000.0,232396000000.0,248591500000.0,303319000000.0,352762400000.0,456190140000.0,,
El Salvador,,,3361997500.0,7980650000.0,9449875000.0,12001603378.8,13000353620.16,17109533333.33
Luxembourg,304121973.53,,,,,,,
Saint Lucia,,,871600000.0,1430225000.0,1681975000.0,,,
"Bolivia, Plurinational State of",,18053175000.0,29276807500.0,,,,,
Portugal,6283855907.26,4669745912.35,,,,,,
Jordan,4447557500.0,5100550000.0,5712452500.0,6774142500.0,9793525000.0,16427500000.0,21618100000.0,27859500000.0
Philippines,718990250000.0,1156187250000.0,2023919750000.0,3477578250000.0,4262050000000.0,5451171750000.0,,
Seychelles,,,,,12195924717.13,10447353486.86,11616521354.0,
"Moldova, Republic of",,3284920000.0,10107550000.0,13302750000.0,14910450000.0,23148600000.0,47429189295.59,73181940885.13
Lebanon,,23500400000000.0,30850900000000.0,,,,,
Burkina Faso,,,,,,,4022385891408.72,6329785629413.36
Mongolia,52964000000.0,328207250000.0,876278500000.0,,,,21493233782004.0,26715181003897.23
San Marino,,29700000000.0,,447303638.42,748368237.84,644644112.19,752908572.58,1352951071.86
