Country,1996-1998,2000-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2022
Canada,1.81,1.85,1.91,1.89,1.77,1.76,1.76,1.77,1.74,1.75,1.65,1.57
Cyprus,1.18,1.19,1.12,1.21,1.47,1.47,1.47,1.25,0.97,0.88,0.9,0.71
Italy,0.83,0.74,0.69,0.46,0.23,0.44,0.43,0.5,0.52,0.45,0.41,0.39
Bahamas,1.32,1.24,1.21,1.18,1.12,1.04,0.98,0.8,0.68,0.52,0.43,0.42
Nepal,-0.37,-0.5,-0.88,-0.89,-0.77,-0.93,-0.96,-0.9,-1.01,-0.95,-1.04,-0.92
Aruba,,,1.28,1.28,1.26,1.37,1.24,1.05,0.85,0.94,1.03,1.09
Russian Federation,-0.56,-0.52,-0.49,-0.5,-0.41,-0.55,-0.57,-0.32,-0.33,-0.15,-0.04,-0.45
Myanmar,-1.2,-1.27,-1.43,-1.51,-1.52,-1.63,-1.54,-1.4,-1.15,-1.09,-1.1,-1.55
Togo,-0.84,-1.13,-1.34,-1.48,-1.5,-1.37,-1.33,-1.28,-1.17,-1.13,-0.85,-0.66
Liberia,-1.73,-1.66,-1.42,-1.31,-1.19,-1.22,-1.19,-1.35,-1.34,-1.34,-1.43,-1.42
Lesotho,-0.11,-0.06,-0.23,-0.35,-0.46,-0.4,-0.4,-0.53,-0.82,-0.92,-0.94,-0.92
Maldives,0.9,0.85,0.48,0.21,-0.05,-0.31,-0.24,-0.32,-0.3,-0.47,-0.16,0.1
Cayman Islands,1.92,1.89,1.3,1.28,1.26,1.26,1.24,1.2,1.14,1.17,1.1,1.25
South Africa,0.82,0.63,0.58,0.45,0.31,0.25,0.19,0.24,0.09,0.09,0.09,-0.1
Kyrgyzstan,-0.37,-0.48,-0.61,-0.85,-0.79,-0.81,-0.64,-0.76,-0.97,-0.7,-0.65,-0.83
Fiji,-0.11,0.08,-0.21,-0.03,-0.79,-1.04,-0.97,-0.72,-0.31,0.51,0.68,0.62
Romania,-0.41,-0.23,-0.23,-0.24,-0.36,-0.24,-0.18,0.18,0.02,-0.13,-0.25,-0.08
Trinidad and Tobago,0.05,0.4,0.44,0.15,0.24,0.34,0.44,0.38,0.25,0.22,0.13,0.06
