Country,1984-1985,1986-1987,1988-1989,1990-1991,1992-1992,1993-1993,1994-1994,1995-1995,1996-1996,1999-1999,2001-2001
Malta,95.0,78.0,347.0,378.0,,146.0,129.0,130.0,110.0,237.0,443.0
Hungary,16835.0,19000.0,19660.0,19430.0,,,,13800.0,11450.0,11440.0,10190.0
Namibia,,,,1116.5,,,,,,,
Costa Rica,,402.0,391.0,338.0,,,,,,,
Tajikistan,,,,,,,27.0,70.0,115.0,222.0,
Slovenia,,,,,,412.0,905.0,1492.0,1614.0,3218.0,3673.0
Saint Lucia,73.0,,,45.0,,,,,25.0,,69.0
Kenya,1880.0,2090.0,2232.5,1777.0,,,,,384.0,,
North Macedonia,,,,,,,236.0,257.0,352.0,378.0,377.0
"Venezuela, Bolivarian Republic of",11000.0,,,,,,,,,,
Somalia,231.0,,,,,,,,,,
Czechia,,,,,,15150.0,10480.0,6447.0,6222.0,7249.0,8315.0
Aruba,,,,,,,,,,,
Ecuador,,611.0,634.0,342.0,372.0,371.0,280.0,90.0,159.0,,
Madagascar,,,,,,,,25.0,49.0,81.0,203.0
Mauritius,186.5,165.0,206.0,177.0,120.0,119.0,116.0,114.0,136.0,,
Bangladesh,912.5,980.0,771.0,588.5,595.0,559.0,645.0,694.0,,,
Nepal,,,27.0,,29.0,31.0,,,,,
Viet Nam,23.0,23.0,65.5,106.0,68.0,83.0,102.0,248.0,225.0,,
Portugal,4322.5,8819.0,9559.0,7055.5,6205.0,8629.0,10320.0,9476.0,9175.0,22220.0,23270.0
Sierra Leone,213.0,,,,,,,206.0,,,
Germany,,,,244500.0,253300.0,261200.0,275300.0,292000.0,316300.0,371800.0,371900.0
Uganda,790.5,1592.0,1625.5,1677.0,,,,,,,
Barbados,,,,,,,,,,9.0,
deu_west,157750.0,177400.0,223150.0,232800.0,,,,,,,
Netherlands,41290.0,54755.0,66160.0,78865.0,88750.0,94380.0,99060.0,102600.0,107000.0,120700.0,122100.0
