Country,1978-1982,1983-1987,1988-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Jamaica,215461262.95,831250718.24,2773068902.18,13619614850.0,23373683925.0,49652698675.0,110728922450.0,166624541800.0,229911240750.0,310447740875.0,500172068533.33
Kuwait,-404600000.0,-410400000.0,-2250000000.0,-458825000.0,-513500000.0,-649500000.0,-1441500000.0,-3605000000.0,-5152500000.0,-5032599925.0,-5131692304.37
Suriname,7480.0,-11800.0,-45050.0,-142025.0,-342225.0,-9916675.0,102197050.0,257315550.0,229448925.0,714053165.93,3187810851.06
Sierra Leone,29048.87,198419.0,3819626.05,18357825.0,63924975.0,269602250.0,424961550.0,733755100.0,1849626675.0,5469453700.0,6749134000.0
Thailand,988211260.0,2089274720.0,8619022150.0,28018500000.0,35149750000.0,45909750000.0,117339874225.0,213050794000.0,306425392500.0,244573267500.0,272197242500.0
Malawi,,,,,4770366250.0,10568904200.0,29264090600.0,52849072500.0,141452553650.0,378399421040.97,553471597378.03
Gambia,,,84634700.0,124869675.0,177259250.0,502459775.0,1914507000.0,1563973925.0,3668000000.0,9886250000.0,28688959800.0
Georgia,0.0,0.0,0.0,197129950.0,261623550.0,458103800.0,882948000.0,1847615150.0,2447287225.0,3297764525.0,7570617525.0
Czechia,,,,1631187750.0,1872000000.0,746000000.0,-16654250000.0,-28571250000.0,-33538500000.0,-53712500000.0,-66574333333.33
Germany,-5518816200.0,-6426074400.0,-18577832500.0,-32030753000.0,-27000000000.0,-28371750000.0,-30000250000.0,-33844750000.0,-37658250000.0,-43821500000.0,-52574250000.0
Iraq,,,,,,,1200830835433.33,-3476528721600.0,-3672018073825.0,1054234575000.0,190847341675.0
Niger,-1597167280.0,-981300350.0,8518150.0,15706000000.0,27835500000.0,43966861100.0,85248000000.0,118863250000.0,136172400000.0,256615942825.0,
Peru,,,379596200.0,1369552150.0,2838181650.0,3904891875.0,6728316425.0,9529750000.0,12150500000.0,15060500000.0,20284000000.0
Bermuda,,,,,,,,-167635500.0,-179085750.0,-183711500.0,-215095333.33
United Arab Emirates,,,,,,-15843500000.0,-27439250000.0,-57125000000.0,-109062487500.0,-159456000000.0,-222922287363.98
Angola,,,,118225.0,181922075.0,2761545975.0,-7352728150.0,-53331631850.0,-172656572800.0,-75771976700.0,-382082790750.0
Cabo Verde,2388266566.67,5093039080.0,5444955100.0,9302478725.0,13397809850.0,18321312550.0,23803674825.0,26312949375.0,23096589450.0,29219017450.0,30002397625.0
Albania,,632136074.77,602602525.0,43143646700.0,54664279250.0,87167605975.0,124323031225.0,123504374375.0,106594276200.0,115729616300.0,129990142375.0
Denmark,-6361870600.0,-13153803200.0,-15202354250.0,-20706452750.0,-27485000000.0,-35309500000.0,-35067500000.0,-34484250000.0,-35688250000.0,-32549500000.0,-35739333333.33
Nepal,431784060.0,1399274660.0,3062114275.0,9737995000.0,25297131500.0,63205298250.0,109432750000.0,255702550000.0,565482375000.0,872361031200.0,1129983028324.56
Greenland,1933000000.0,2548200000.0,2864750000.0,2965500000.0,3158500000.0,3390333333.33,,,,,
Mongolia,-300000.0,-460000.0,110958000.0,24060569225.0,49253772975.0,146210893625.0,272182624550.0,273058644875.0,292567218700.0,583141442800.0,1189567594400.0
Turkmenistan,,,100.0,197200.0,43822100.0,129520200.0,150087350.0,328267650.0,339862500.0,458500000.0,1290320000.0
Dominican Republic,188280000.0,1516167680.0,6705723050.0,11953426625.0,23130282700.0,43391287075.0,101150132000.0,127533943600.0,182892663100.0,294187238800.0,522149705295.0
Slovenia,,,,-17491000.0,-35572500.0,-32508000.0,-198343250.0,-348226000.0,-344632250.0,-427069250.0,-579307666.67
Guinea-Bissau,-920097507.56,1039803497.5,7667071012.6,11525673975.0,14062167225.0,20415824950.0,32138820425.0,37144578250.0,28093277350.0,31471327975.0,82156080000.0
Uganda,8278120.0,709092940.0,23953480300.0,225695901325.0,129296334825.0,1038694427375.0,1972009650200.0,2675134692275.0,3572547424925.0,5579822619525.0,6900566140850.0
Brunei Darussalam,,,,,,,-639068500.0,-533380250.0,-636827250.0,-629350000.0,-694329366.67
Algeria,1297200000.0,2008800000.0,3350000000.0,,56051334525.0,122638850000.0,207075000000.0,241775000000.0,305275000000.0,437350000000.0,349133333325.0
Slovakia,,,,-45023000.0,209709250.0,196415750.0,-548253500.0,-836710750.0,-1029666000.0,-1208368500.0,-360978250.0
