Country,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2016,2017-2018,2019-2020,2021-2022
Benin,52.57,53.74,54.92,56.09,57.27,58.25,59.04,59.83,60.59
Congo,18.09,20.2,25.54,31.21,37.22,42.47,45.72,45.72,45.72
Côte d'Ivoire,55.4,55.78,56.17,56.55,56.94,57.26,57.52,57.78,58.0
"Moldova, Republic of",73.79,75.8,77.81,79.82,81.84,83.49,84.79,86.09,87.4
Saint Lucia,88.8,89.81,91.31,92.81,94.31,95.56,96.56,96.81,96.81
Angola,21.53,22.65,23.77,24.88,25.98,26.9,27.63,27.81,27.81
Togo,28.87,33.1,37.33,41.56,45.79,49.31,52.12,54.94,57.76
Austria,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Liberia,50.21,53.26,55.74,57.87,59.91,61.54,62.79,64.0,65.18
Portugal,99.42,99.19,98.97,98.75,98.52,98.34,98.19,98.04,97.89
Cabo Verde,69.77,70.41,71.06,71.7,72.35,74.31,77.41,80.55,82.92
Vanuatu,79.71,79.87,81.15,82.64,84.12,85.36,86.36,87.35,88.35
Guinea,39.5,41.58,43.67,45.88,48.93,51.65,53.87,56.13,58.43
Sri Lanka,80.59,81.54,82.49,83.44,84.39,85.18,85.82,86.45,87.08
Eswatini,44.48,47.49,50.43,53.3,56.09,58.35,60.47,62.7,64.93
Ethiopia,10.35,15.14,19.85,24.47,29.0,32.72,35.64,38.53,41.44
Ireland,97.42,97.35,97.28,97.22,97.15,97.09,97.05,97.04,97.04
United Kingdom,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
