Country,1980-1983,1984-1987,1988-1991,1992-1995,1996-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020
Zimbabwe,65.33,83.25,90.25,94.25,90.5,82.0,78.0,87.33,95.67,97.33,93.33,92.67
Belarus,,,,94.5,98.25,99.0,99.0,98.33,98.67,98.33,97.67,97.33
Slovenia,,,,97.5,97.25,97.67,96.5,,,,,
Sao Tome and Principe,90.33,86.0,95.0,85.25,79.0,89.67,98.67,98.33,99.0,97.0,94.33,95.5
South Sudan,,,,,,,,,75.0,59.33,53.0,52.0
Saint Vincent and the Grenadines,,70.5,98.0,99.0,98.75,96.33,93.67,93.0,89.67,97.0,99.0,99.0
Pakistan,16.0,64.5,79.25,76.25,64.25,78.0,78.67,76.33,77.0,84.33,86.0,91.33
Portugal,75.33,77.5,87.5,91.0,86.75,81.67,84.33,98.33,97.0,99.0,32.0,
Eswatini,65.67,84.25,89.5,98.25,85.75,89.0,92.0,95.0,97.67,99.0,97.67,97.67
China,34.0,69.5,98.0,88.5,83.5,84.67,85.67,94.33,99.0,99.0,99.0,99.0
Ethiopia,6.0,15.0,41.0,47.0,54.75,57.0,61.0,68.67,76.67,70.33,71.67,70.0
Sierra Leone,,,,,73.0,71.0,86.67,85.33,96.67,95.67,90.67,82.0
Honduras,42.75,61.0,78.25,95.75,96.75,97.33,95.67,98.33,99.0,97.0,93.0,87.67
Namibia,,,91.0,93.75,77.25,75.67,93.67,90.33,87.33,93.67,92.33,94.0
Haiti,60.0,72.5,69.75,73.25,71.75,72.33,74.33,77.0,81.67,81.67,83.0,76.33
"Bolivia, Plurinational State of",29.5,38.75,63.0,86.0,91.5,91.67,90.0,88.0,96.67,95.67,96.0,84.0
"Korea, Democratic People's Republic of",51.25,55.5,98.75,92.5,69.75,85.33,92.33,96.33,98.0,98.0,97.33,97.0
Eritrea,,,,56.0,88.0,91.33,98.33,97.67,96.33,97.0,97.0,97.0
Montenegro,,,,,,,,98.0,95.67,93.0,85.33,80.0
Uzbekistan,,,,97.0,97.0,98.33,97.0,98.0,99.0,99.0,99.0,98.0
Georgia,,,,49.25,83.75,93.33,91.0,95.33,95.67,95.33,96.67,96.33
Tajikistan,,,,87.25,98.5,97.0,96.67,88.33,92.33,97.67,98.0,98.33
Uruguay,76.75,93.75,98.75,98.75,99.0,99.0,99.0,99.0,99.0,98.67,98.0,98.67
"Iran, Islamic Republic of",8.25,50.25,89.75,98.25,96.25,95.67,99.0,99.0,99.0,99.0,99.0,98.67
