Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020,2021-2023
Turkmenistan,904578.85,1872807818.44,7941864381.68,13866097893.14,31309236666.67,62750383333.33,101859916666.67,122831100000.0,150737323800.0,192326282687.71
Cabo Verde,27802767644.58,41655203901.9,68868779250.43,91803607705.77,128166293807.71,149049675633.33,161245376233.33,178613756966.67,197290167000.0,230001394400.0
Saint Lucia,1518781429.23,1817450091.53,2230999691.72,2606155250.0,3463016733.33,3912905900.0,4343761933.33,4766930000.0,4849256788.93,5590013515.5
Mongolia,77455519500.0,666772907200.0,1158642288475.0,2172134327825.0,5057620187100.0,9122307037800.0,17970325214333.33,22344675715333.37,32363742002666.67,48947868395000.02
Côte d'Ivoire,4063944021536.06,6563995178163.36,7115995719194.76,7883325447247.48,9581833620766.67,11468468239666.66,17217778598333.34,28045911133933.33,33736557176400.0,42441234483433.22
Portugal,67505801000.0,92399985250.0,122505356000.0,147945312500.0,168358279666.67,172231923666.67,167345996000.0,182733239666.67,202125764000.0,237819583333.33
Palau,113711419.61,142583500.0,154161294.54,159386070.25,188941609.7,190036046.35,221173909.51,283402648.93,275794942.22,251520785.42
Saint Kitts and Nevis,563289271.63,778189826.35,1002207695.23,1247561700.0,1812571766.67,2066717533.33,2299870533.33,2570416666.67,2686703333.33,2546896466.67
Greenland,5833750000.0,6542750000.0,8107500000.0,9424000000.0,10486796050.0,,,,,
Bahamas,5237240140.59,6287530963.79,7673056108.2,9127297783.3,10411391931.89,9986112009.71,10381505271.02,11352476666.67,11200100000.0,12318937447.53
Mozambique,7578354583.93,35863824004.23,85691991058.98,162708901128.74,262633803756.43,374195658269.77,514885048490.89,733845831298.07,936862799720.62,1106981236654.08
Honduras,24264124722.82,53591215724.83,97032248397.25,147269300000.0,225652666666.67,290968200000.0,355890266666.67,466795333333.33,541478300000.0,704072533333.33
Cameroon,3772042390961.42,5506956832930.45,7010796259880.04,9211179397825.0,11393880160333.34,13618262591700.0,16384011558666.66,19689715915666.7,22509132666666.67,26519531692300.06
Tajikistan,1981825.0,218804200.0,1615832375.0,5523970200.0,16836024766.67,31174836333.33,51628977533.33,65852766666.67,90701400000.0,147553131066.67
Chad,494696956036.54,801900146572.15,1089525937683.86,1954993252267.07,3568396249466.67,4959022889866.68,6284008680000.01,5960764000000.0,6252768478600.01,7304272333333.34
China,2594528228780.0,6462181499700.0,9538156499700.0,15111775048600.0,27032066531633.33,41389392934833.34,58995012363400.0,75307032396033.33,96814865654266.69,119659272600033.31
"Congo, The Democratic Republic of the",67430.14,2644960975.0,866322139200.0,3968538988850.0,8397505765533.31,18581268314333.33,27787985683333.33,41116858938000.0,80975707402866.7,129430832951641.69
Yemen,196039250000.0,576827252500.0,1217716025600.0,2230113402875.0,4183243289833.32,5914794224566.67,8104237871091.7,9358389742847.55,11251941347522.9,
"Moldova, Republic of",611864884.47,8405463242.93,17449062977.79,39288554125.97,69195006958.27,90360910573.78,129010350838.93,169794792779.5,207206902928.91,275453047260.49
United Arab Emirates,201173041205.19,260570452425.0,350824371350.0,520637000000.0,994540000000.0,1122857666666.67,1469426666666.67,1391470000000.0,1464259999999.99,1741096876525.74
Sudan,571214125.0,9911313750.0,29187606800.0,61860817575.0,112809011300.0,161279794200.0,313182338566.67,653105870866.67,2315030676233.33,39333160300100.0
Japan,494663522631750.0,533477100000000.0,540189850000000.0,537128050000000.0,549093800000000.0,512762766666666.75,526195133333333.25,565345566666667.0,572430933333334.6,597751364216601.6
Estonia,611864306.54,3186443427.56,5700765034.18,8924329750.0,14565572333.33,14491733333.33,18367800000.0,21563166666.67,26613500000.0,34071060427.12
Madagascar,1272456773050.0,3319896862650.0,5767458426100.0,8940886780000.0,15783859560333.34,20659542544666.7,26826616196333.3,35956322789333.3,47258766086733.37,61827512434700.06
