Country,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2003,2004-2004,2005-2005,2006-2006,2007-2007
Kenya,10965.0,14845.0,21915.0,31120.0,42525.0,50385.0,56300.0,60840.0,57800.0,54310.0,53230.0
Denmark,340.5,306.0,279.0,261.0,241.0,221.0,212.0,204.0,201.0,199.0,196.0
Madagascar,9846.0,10870.0,12020.0,13280.0,14665.0,16180.0,17830.0,19160.0,20090.0,21070.0,22090.0
Ukraine,9409.0,10207.0,11465.0,13640.0,16155.0,18690.0,20030.0,19940.0,20570.0,20370.0,20160.0
Comoros,201.0,196.0,190.5,185.5,180.5,175.5,170.5,166.0,164.0,161.0,158.0
Burundi,4046.0,4737.0,5525.0,6411.0,7670.5,9478.5,11500.0,12590.0,12970.0,13200.0,13430.0
Ecuador,9351.5,9196.5,9006.5,8777.5,8517.5,8240.5,7955.5,7740.0,7597.0,7454.0,7312.0
Chile,2662.5,2416.5,2189.0,1975.0,1776.0,1593.5,1428.0,1314.0,1243.0,1175.0,1111.0
Singapore,682.5,715.0,725.5,789.0,769.0,654.5,606.0,576.0,541.0,533.0,525.0
Kuwait,412.5,336.0,275.0,262.5,272.0,278.5,288.5,291.0,296.0,300.0,303.0
Syrian Arab Republic,2327.0,2205.0,2082.0,1958.0,1838.0,1730.0,1633.0,1565.0,1521.0,1478.0,1436.0
Nauru,5.0,6.0,4.0,6.0,4.0,3.0,1.5,5.0,0.0,2.0,3.0
Congo,1815.0,2216.5,2673.0,3206.5,3958.5,4943.5,5915.0,6337.0,6417.0,6400.0,6376.0
San Marino,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Portugal,2921.0,2695.0,2579.5,2448.0,2247.5,2012.0,1881.0,1658.0,1558.0,1457.0,1355.0
Peru,37235.0,34660.0,32155.0,29735.0,27415.0,25220.0,23175.0,21720.0,20810.0,19930.0,19080.0
Germany,6868.0,6645.0,6110.5,5487.5,4881.0,3911.5,3186.0,2887.0,2646.0,2422.0,2198.0
China,602950.0,604700.0,604750.0,604150.0,602700.0,599950.0,595900.0,592400.0,590000.0,587600.0,585100.0
Cyprus,27.5,25.5,23.5,23.0,21.5,20.0,19.5,19.0,19.0,19.0,19.0
Seychelles,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Nicaragua,2422.5,2316.5,2211.0,2098.5,1981.0,1861.0,1741.5,1654.0,1598.0,1544.0,1492.0
Finland,372.0,298.0,283.0,291.5,272.5,233.0,192.0,164.0,146.0,143.0,140.0
Guinea,3370.5,4042.0,4812.0,5621.0,6472.5,7416.0,8490.5,9398.0,10070.0,10800.0,11600.0
Brunei Darussalam,68.0,72.0,76.0,80.0,98.0,99.5,129.0,128.0,112.0,142.0,151.0
Brazil,67145.0,64665.0,62285.0,60055.0,57915.0,55845.0,53820.0,52320.0,51330.0,50340.0,49350.0
