Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020,2021-2023
kos,,,,,266000000.0,113922933.33,30011433.33,129020500.0,88605833.33,65295200.0
Algeria,388279108433.84,488728817627.86,592779408938.0,976949415980.47,1269372452703.47,1704715328145.21,2110451290945.87,2185967719551.58,1046718260918.31,855542724107.48
"Bolivia, Plurinational State of",53454091.09,-9270250.0,84086925.0,83417050.0,-128512800.0,190641800.0,-127043866.67,236638500.0,560588966.67,291581350.0
Brunei Darussalam,0.0,0.0,0.0,,,27601350.0,31278766.67,39263733.33,33971000.0,37219000.0
United States,17671605750.0,66844620250.0,52341137750.0,49641968500.0,31657814666.67,-24995476333.33,90110727000.0,69787135666.67,33462329000.0,73717712500.0
"Congo, The Democratic Republic of the",-222128332200.0,-145345453900.0,-45638627825.0,4646250000.0,3928246066.67,6331466500.0,10498580866.67,53091700200.0,56667971866.67,35383093947.61
Cameroon,-1085237000.0,534317100.0,47445581850.0,-90812122325.0,374359255200.0,202633668200.0,8539784633.33,3924647166.67,513724275166.67,75808667766.67
Indonesia,4394239770900000.0,5141292595400000.0,-6074540467249999.0,-6284550805225000.0,-2203913603816333.0,229475824343333.38,154073099373333.34,124377205563333.31,126219201871000.0,87043562977496.67
Paraguay,389811894438.25,1433594550950.0,1963037993000.0,2478946178325.0,1559376051166.67,3371141567133.33,3511201703733.33,2758524048733.33,4757265322066.67,7690329815715.41
Burundi,,0.0,0.0,-302061000.0,8600325000.0,10614939666.67,13900722333.33,-3623733533.33,-3889938166.67,-4142855400.0
Argentina,5741943908.7,9850977625.0,8673592400.0,7538149300.0,1668808133.33,3510225600.0,642171766.67,5444815066.67,-58137933.33,20436866.67
Philippines,,,-1515282450.0,91931202800.0,-143692854500.0,-35402531833.33,-21568907733.33,31168151866.67,-152735783200.0,-12882645633.33
Rwanda,,,0.0,0.0,-20970000000.0,-26794333333.33,-45791000000.0,-3904666666.67,-4477666666.67,-229984666666.67
Bahamas,38204782.04,36891925.0,102857500.0,95877500.0,95423333.33,107826666.67,96933333.33,126033333.33,128100000.0,148900000.0
Zambia,,,,,,3871900000.0,,,,
"Virgin Islands, U.S.",,,,-34250000.0,-214333333.33,37666666.67,85666666.67,862000000.0,1435333333.33,-590000000.0
