Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019
Philippines,14.86,14.87,14.38,12.5,10.91,10.2,9.98,9.84,9.79,9.93,9.96,10.0
Lithuania,2.55,3.53,3.78,3.87,3.82,4.25,4.27,4.32,4.43,4.73,5.04,4.98
Somalia,4.27,4.35,4.57,4.67,4.66,4.59,4.58,4.55,4.42,4.3,4.24,4.18
Paraguay,2.95,3.0,2.54,2.34,2.3,2.46,2.66,2.85,3.0,3.1,3.24,3.2
Uganda,6.88,7.27,7.63,7.95,7.93,8.25,8.56,8.75,8.78,8.53,8.25,8.14
Switzerland,4.3,5.49,6.91,7.28,7.05,7.01,7.05,7.06,7.22,7.14,6.98,6.72
Greece,2.86,3.02,3.22,3.6,3.59,3.59,3.78,4.2,4.72,4.86,4.81,4.64
Ukraine,1.48,1.67,1.79,2.07,2.64,3.79,4.24,4.12,4.1,4.12,4.21,4.29
"Taiwan, Province of China",18.57,19.26,19.03,21.08,21.07,21.57,15.08,11.54,9.7,9.05,9.46,9.93
Albania,16.28,15.8,17.28,16.44,14.12,10.87,9.52,9.65,9.78,10.25,10.58,10.71
Ghana,10.38,10.69,11.31,11.72,11.4,11.32,11.21,11.26,11.3,11.32,11.49,11.5
Gambia,46.67,49.49,51.36,54.39,55.54,58.51,57.26,55.46,54.28,56.8,59.7,60.86
Mali,24.87,25.25,24.93,23.65,22.82,22.65,22.89,22.94,22.66,22.66,23.38,23.16
India,3.53,3.57,3.74,3.76,3.79,3.84,3.84,3.8,3.76,3.68,3.64,3.61
Kiribati,17.41,16.87,16.27,15.94,15.48,14.81,14.28,13.98,13.84,13.85,13.96,14.0
Chad,8.6,9.0,9.24,8.65,8.23,7.92,7.68,7.59,7.46,7.26,7.09,6.94
Eswatini,7.85,9.81,16.82,31.35,46.52,50.57,52.43,51.94,50.62,48.68,46.08,43.1
Zimbabwe,17.17,26.07,34.07,31.37,28.28,23.88,21.54,19.84,18.31,17.33,16.67,15.96
United Kingdom,2.53,2.57,2.79,3.08,3.5,3.97,4.39,4.72,5.06,5.3,5.38,5.2
Namibia,2.32,2.72,3.51,4.51,5.19,5.15,5.02,5.12,5.26,5.34,5.28,5.16
Puerto Rico,8.46,6.28,4.55,4.41,4.38,4.46,4.59,4.54,4.54,4.38,4.26,3.98
Mexico,2.35,2.54,2.88,3.07,3.25,3.33,3.5,3.51,3.7,3.85,3.98,4.03
Haiti,7.88,7.85,7.14,6.24,5.84,5.64,5.59,5.6,5.4,5.46,5.4,5.41
Barbados,3.83,3.83,3.53,2.9,2.89,2.81,2.8,2.83,2.9,2.93,2.96,3.2
Netherlands,1.87,2.09,2.24,2.43,2.73,2.84,3.1,3.34,3.5,3.6,3.66,3.56
Cameroon,0.94,1.05,1.16,1.21,1.19,1.15,1.13,1.12,1.11,1.06,1.02,1.0
Mauritania,9.64,9.08,8.28,7.21,6.66,6.25,6.0,5.9,5.88,5.59,5.45,5.39
"Micronesia, Federated States of",14.75,14.74,14.52,14.29,14.23,14.31,14.42,14.5,14.64,15.0,15.22,15.29
