Country,1800-1827,1828-1855,1856-1883,1884-1911,1912-1938,1939-1965,1966-1992,1993-2019
Belgium,1949.39,2406.82,3926.43,5365.61,6769.44,10083.33,24386.67,38602.59
Grenada,1013.14,1102.39,1236.14,1386.25,1551.33,1896.44,4755.89,10719.89
Cyprus,936.09,1159.61,1607.86,2229.25,2965.07,4397.19,13526.7,28137.41
Madagascar,612.9,667.17,760.55,866.98,1192.26,1977.19,1996.96,1403.15
Spain,1806.75,1943.32,2511.82,3195.64,4134.74,5020.89,16042.48,30290.37
Greece,1120.54,1336.29,1600.36,2296.25,3730.56,4541.37,15820.33,25931.85
Malta,849.12,1001.17,1288.5,1658.54,2124.63,2699.15,10165.41,26327.41
El Salvador,1034.57,1227.25,1545.89,1947.25,2387.63,3841.0,5672.74,7114.0
Israel,925.8,925.8,942.55,1076.11,1710.01,5089.7,15786.07,27159.63
Kenya,935.66,1017.02,1105.64,1217.82,1494.33,1852.81,2214.19,2504.78
Senegal,531.96,579.05,660.1,752.46,1051.17,1780.52,1861.19,2035.81
"Palestine, State of",871.4,871.4,878.54,933.42,1065.51,1713.22,3297.04,4788.86
Kiribati,585.77,597.89,610.27,622.9,906.83,1945.0,2666.3,1715.59
"Iran, Islamic Republic of",1253.25,1299.07,1386.64,1643.04,2364.07,4052.78,9993.74,12780.67
Lao People's Democratic Republic,912.04,954.89,1016.45,1082.04,1150.52,1269.11,1671.41,3520.78
Montenegro,1113.89,1321.96,1596.61,2299.25,2943.26,4695.3,13036.56,11511.67
Saint Lucia,923.31,984.92,1075.29,1174.04,1279.63,1679.89,4687.56,9343.26
