Country,1961-1967,1968-1973,1974-1979,1980-1985,1986-1991,1992-1997,1998-2003,2004-2009,2010-2015,2016-2021
United States,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9631050.0,9698523.33,9831510.0,9831510.0
Samoa,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0
Bahrain,690.0,690.0,690.0,690.0,690.0,710.0,711.67,746.67,769.67,782.83
Netherlands,41530.0,41530.0,41530.0,41530.0,41530.0,41530.0,41530.0,41538.33,41540.0,41540.0
Sint Maarten (Dutch part),34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Morocco,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0
Namibia,824290.0,824290.0,824290.0,824290.0,824290.0,824290.0,824290.0,824290.0,824290.0,824290.0
Central African Republic,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0
Russian Federation,17098240.0,17098240.0,17098240.0,17098240.0,17098240.0,17098240.0,17098240.0,17098240.0,17098250.0,17098250.0
"Micronesia, Federated States of",700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0
"Korea, Democratic People's Republic of",120540.0,120540.0,120540.0,120540.0,120540.0,120540.0,120540.0,120540.0,120540.0,120540.0
Niger,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0,1267000.0
Saint Martin (French part),,,,,,,,,50.0,50.0
Germany,356970.0,356970.0,356970.0,356970.0,356970.0,357006.67,357033.33,357095.0,357261.67,357583.33
Eswatini,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0
Mauritius,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2012.5,2007.0
Mongolia,1564120.0,1564120.0,1564120.0,1564120.0,1564120.0,1564120.0,1564120.0,1564120.0,1564120.0,1564116.62
