Country,2009-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2021,2022-2023
Czechia,174342333333.33,293180000000.0,279439000000.0,367994000000.0,334568500000.0,206799500000.0,224133500000.0
Northern Mariana Islands,,-113500000.0,-196500000.0,-209500000.0,-284500000.0,-486000000.0,
Niger,-815518882966.67,-679117779300.0,-846961092700.0,-790318026150.0,-1066890709550.0,-1250290155150.0,-1273445191700.0
Guam,,-2109500000.0,-2210000000.0,-2013000000.0,-2079500000.0,-3157500000.0,-3301000000.0
Seychelles,,,-2026462000.0,-2215940200.0,-2516970900.0,-4968905400.0,-2730088250.0
Oman,,,,,4611850000.0,4466460600.0,
Nicaragua,-33733666666.67,-37396000000.0,-43018000000.0,-49746000000.0,-25854500000.0,-33162000000.0,-41322000000.0
Comoros,-54979092700.0,-69667876900.0,-72133309150.0,-77550290350.0,-89459731950.0,-104719013850.0,-90331757050.0
Sudan,-1571210433.33,-402792250.0,-538445550.0,-878166550.0,-1186888600.0,-1119292650.0,-978385000.0
Uzbekistan,-1694061951500.0,-5213581427000.0,-3061131733000.0,-101601905500.0,-8551866382500.0,-11573006425750.0,-13934621801700.0
Ecuador,,,,,-504007500.0,2668564500.0,1290902000.0
Greece,-13267756000.0,-2293712000.0,-1030647000.0,-3101076500.0,-1886673000.0,-10402314000.0,-10575443000.0
Canada,-58710914333.33,-84716955000.0,-56908160500.0,-51289634500.0,-56391944500.0,-59380647000.0,-97651171000.0
New Zealand,7783499333.33,3901844500.0,1264633000.0,-1191578000.0,-3961864500.0,-10585862000.0,-15984135000.0
Bosnia and Herzegovina,,,-5225213800.0,-5354603300.0,-5212956650.0,-5110060750.0,-4822922000.0
Togo,,,,-390180489250.0,-359172625600.0,-377589591250.0,-490240750350.0
Japan,590133333333.33,-4964500000000.0,-4227550000000.0,1249300000000.0,1599550000000.0,-1762200000000.0,-1372200000000.0
Italy,-12542933333.33,51964950000.0,53225650000.0,41336500000.0,41536400000.0,33346500000.0,24292750000.0
Bahamas,,,,,-436100000.0,-1118000000.0,103250000.0
Ireland,30992844333.33,37555236000.0,60456601000.0,58227362500.0,61364357000.0,134812592500.0,190665158500.0
