Country,1946-1952,1953-1959,1960-1966,1967-1973,1974-1980,1981-1987,1988-1994,1995-2001,2002-2008,2009-2014,2015-2020
"Venezuela, Bolivarian Republic of",0.0,0.0,0.0,0.0,0.0,357.14,1142.86,22984.0,852.86,333.33,0.0
Brazil,0.0,0.0,9857.14,4683.43,18571.43,8285.71,51149.14,48685.71,29426.43,27558.33,50.0
Liberia,,,,,0.0,0.0,0.0,285.71,548.57,0.0,0.0
Palau,,,,,,,,,,416.67,0.0
"Bolivia, Plurinational State of",,,0.0,857.14,5000.0,7210.71,5785.71,1471.43,1471.43,850.0,0.0
Saint Lucia,,,0.0,0.0,1428.57,0.0,21.43,28.57,0.0,0.0,0.0
Oman,,,,,375.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,0.0,0.0,0.0,28.57,0.0,8571.43,71.43,0.0,178.57,98.33,66.67
Indonesia,0.0,67.86,0.0,9246.43,7257.14,12114.29,17810.71,22852.86,184428.29,4336.67,14546.67
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,1942.86,327.86,0.0,0.0,0.0
"Palestine, State of",,,,,,0.0,0.0,0.0,0.0,83.33,0.0
Spain,,0.0,0.0,0.0,0.0,857.14,0.0,0.0,0.0,2500.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,185.71,14.29,0.0,0.0,0.0
Morocco,0.0,0.0,0.0,0.0,5533.14,316.57,0.0,0.0,1791.29,0.0,0.0
India,0.0,64571.43,285.71,336000.0,1777771.43,474857.14,83857.14,585540.71,1051506.43,314366.67,389541.17
Libya,0.0,0.0,714.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,,0.0,0.0,0.0,714.29,47.14,0.0,0.0,411.43,0.0,0.0
El Salvador,0.0,0.0,6857.14,0.0,0.0,36071.43,0.0,285.71,0.0,2966.67,8.33
Lao People's Democratic Republic,,,2000.0,2228.57,0.0,0.0,0.0,142857.14,0.0,0.0,7.5
Colombia,5714.29,0.0,0.0,15009.0,300.0,71.43,5052.43,91854.29,894.29,1515.5,552.17
Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,0.0,0.0,3571.43,0.0,2400.0,100856.29,8299.43,5241.43,3404.71,133786.67,6811.2
"Tanzania, United Republic of",,,1300.0,0.0,2571.43,857.14,4378.29,3569.86,3634.57,1129.33,6072.17
