Country,1970-1975,1976-1981,1982-1987,1988-1992,1993-1997,1998-2002,2003-2007,2008-2012,2013-2017,2018-2022
Saint Kitts and Nevis,,,,,,3.33,9.8,18.4,49.0,71.0
"Palestine, State of",,1119256.5,1327185.17,1584626.8,2076776.4,2580220.4,3004125.4,3034920.8,3239319.2,3463616.2
Ghana,0.0,0.0,2380.0,4730.6,12444.2,15025.6,14488.8,20830.2,30252.6,26260.2
New Zealand,0.0,0.0,0.0,0.0,0.0,2.0,9.8,15.4,35.0,71.2
Togo,0.0,0.0,2.5,27.4,116968.4,6406.8,29770.0,19206.8,11298.2,11055.0
Uruguay,595.0,201.33,223.0,422.2,215.8,248.8,282.2,229.6,157.0,469.4
Gabon,0.0,0.0,0.0,3.4,21.0,49.8,110.6,199.4,497.4,1380.4
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,29.4,148.6,444.2,215.6,380.0
Grenada,,,,4.8,6.4,168.2,280.2,387.4,279.2,155.0
Jordan,0.0,0.0,20.0,74.8,523.4,1333.2,2205.0,2821.6,3831.2,7807.2
Colombia,0.0,8.33,43.33,434.4,1769.4,21635.4,179914.2,437487.6,334420.2,225336.8
Lithuania,,,,6.67,298.8,601.4,1363.6,598.2,211.8,150.8
Austria,0.0,0.0,0.0,0.0,43.2,51.4,52.0,14.0,13.2,27.8
Marshall Islands,,,,,,,,,8.8,17.8
Mexico,0.0,0.0,0.0,0.0,358.4,14664.0,19810.0,18407.4,58135.2,122470.2
Estonia,,,,59.0,663.0,751.2,823.6,312.6,354.2,300.0
Djibouti,,0.0,0.0,5.0,12486.4,1673.6,617.6,808.4,1867.6,3208.4
Slovakia,,,,,32.4,699.6,870.8,678.2,1042.6,1426.0
"Congo, The Democratic Republic of the",43608.33,127790.0,90167.17,83766.2,114125.2,338430.2,468631.0,504545.4,628732.8,979313.4
United Kingdom,0.0,0.0,0.0,0.0,65.0,156.2,207.0,197.0,215.6,341.4
Latvia,,,,5.0,826.0,1313.0,2221.6,829.2,269.8,240.4
Brunei Darussalam,,,,,1.67,0.0,9.4,0.0,3.8,6.2
China,35166.67,8.0,75.67,17338.2,108528.6,128800.0,154803.8,199308.6,265161.8,295368.2
Paraguay,0.0,0.0,0.0,7.4,38.8,34.0,103.0,116.6,166.4,904.0
Turkmenistan,,,,,1233.4,837.8,922.8,808.0,1320.6,1541.0
Mongolia,,,,,7.5,575.4,1820.2,3432.8,5182.2,6742.6
