Country,1970-1973,1974-1977,1978-1981,1982-1985,1986-1989,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2012,2013-2015
Singapore,3.05,3.38,3.75,4.16,4.63,5.18,5.82,6.48,7.13,7.77,8.32,8.78
Denmark,8.29,8.83,9.38,9.92,10.46,10.98,11.48,11.98,12.47,12.96,13.38,13.74
Egypt,2.05,2.31,2.59,2.92,3.28,3.7,4.16,4.62,5.09,5.56,5.98,6.35
Tunisia,1.3,1.5,1.75,2.04,2.42,2.89,3.43,3.94,4.44,4.96,5.41,5.79
Bosnia and Herzegovina,4.35,4.74,5.16,5.61,6.08,6.58,7.1,7.66,8.24,8.82,9.33,9.76
Canada,8.22,8.79,9.36,9.92,10.49,11.04,11.6,12.15,12.7,13.23,13.68,14.06
Angola,1.18,1.32,1.47,1.63,1.81,2.01,2.23,2.48,2.74,3.02,3.29,3.53
Congo,1.8,2.05,2.36,2.72,3.16,3.69,4.33,5.0,5.64,6.25,6.77,7.2
Armenia,5.94,6.43,6.94,7.46,8.0,8.54,9.11,9.68,10.25,10.81,11.3,11.72
India,1.76,1.97,2.2,2.45,2.74,3.06,3.4,3.78,4.17,4.57,4.93,5.25
Azerbaijan,6.6,7.12,7.66,8.22,8.81,9.4,10.01,10.61,11.21,11.78,12.26,12.66
Panama,3.68,4.03,4.39,4.77,5.16,5.58,6.02,6.49,6.98,7.5,7.95,8.35
Saint Lucia,4.04,4.4,4.8,5.2,5.63,6.06,6.51,6.98,7.46,7.98,8.43,8.83
Malaysia,2.7,2.98,3.3,3.65,4.04,4.47,4.96,5.48,6.01,6.56,7.03,7.44
Myanmar,1.68,1.86,2.06,2.28,2.51,2.77,3.05,3.36,3.68,4.04,4.37,4.66
Antigua and Barbuda,6.43,6.93,7.44,7.97,8.51,9.06,9.61,10.17,10.73,11.28,11.76,12.16
Malawi,1.55,1.72,1.92,2.15,2.39,2.66,2.94,3.22,3.51,3.83,4.12,4.38
Belarus,5.81,6.32,6.84,7.42,8.03,8.7,9.43,10.21,10.96,11.66,12.23,12.69
Ukraine,5.74,6.33,6.98,7.67,8.43,9.21,9.99,10.74,11.43,12.09,12.63,13.07
Trinidad and Tobago,4.7,5.1,5.52,5.94,6.38,6.82,7.26,7.76,8.28,8.81,9.28,9.69
"Korea, Republic of",6.2,6.62,7.06,7.5,7.94,8.43,8.97,9.54,10.12,10.69,11.17,11.59
Mauritania,0.55,0.62,0.69,0.77,0.86,0.96,1.08,1.2,1.33,1.48,1.61,1.74
Niger,0.13,0.15,0.16,0.18,0.21,0.24,0.26,0.3,0.36,0.4,0.45,0.49
Maldives,1.82,1.99,2.17,2.36,2.53,2.69,2.83,2.97,3.16,3.39,3.61,3.82
"Venezuela, Bolivarian Republic of",3.13,3.45,3.8,4.18,4.6,5.04,5.51,5.98,6.46,6.97,7.42,7.81
El Salvador,2.61,2.87,3.14,3.44,3.75,4.07,4.39,4.72,5.08,5.48,5.85,6.18
