Country,1985-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2020
Netherlands,101900.0,76925.0,59670.0,55350.0,48500.0,43289.5,41955.0,41102.5
"Korea, Republic of",679000.0,702250.0,679250.0,691125.0,692250.0,659500.0,640125.0,606000.0
Angola,109900.0,119100.0,124875.0,125875.0,115500.0,117000.0,117000.0,117000.0
Jamaica,2820.0,3250.0,3240.0,2750.0,3000.0,2830.0,3420.0,5487.5
Montenegro,,,,,15333.33,12667.75,12115.0,12087.5
Ukraine,430000.0,428825.0,437800.0,377150.0,229500.0,214837.5,218375.0,300750.0
Eritrea,,55000.0,123275.0,186775.0,202000.0,201750.0,201750.0,201937.5
United Kingdom,310800.0,245500.0,216625.0,209850.0,179500.0,171822.5,154112.5,149612.5
Burkina Faso,8200.0,9650.0,10462.5,13462.5,11250.0,11450.0,11450.0,11050.0
Paraguay,15680.0,23825.0,35000.0,31050.0,25750.0,25450.0,25450.0,28487.5
Eswatini,3250.0,3000.0,3000.0,,,,,
Mauritius,1000.0,1400.0,1800.0,1866.67,2000.0,2250.0,2525.0,3000.0
Algeria,134800.0,144950.0,286700.0,312450.0,330250.0,321450.0,317200.0,319250.0
Cameroon,17460.0,17425.0,22100.0,29575.0,23000.0,23150.0,23300.0,31600.0
Ireland,13140.0,13900.0,11800.0,10350.0,10000.0,9792.5,9162.5,8912.5
Morocco,185800.0,215875.0,238850.0,247275.0,247250.0,245800.0,245800.0,245950.0
Suriname,3200.0,1900.0,1850.0,1700.0,2000.0,1840.0,1940.0,1960.0
Australia,68880.0,62225.0,56150.0,52050.0,53500.0,56588.5,57275.0,58775.0
Madagascar,21020.0,24750.0,28500.0,21450.0,22000.0,21600.0,21600.0,21875.0
Japan,246400.0,243500.0,251375.0,251825.0,252000.0,260162.5,260072.5,261037.5
United States,2122320.0,1686925.0,1539275.0,1460175.0,1534750.0,1536428.25,1377525.0,1380450.0
Spain,260800.0,245225.0,261755.0,227475.0,221750.0,219234.5,202962.5,197587.5
Antigua and Barbuda,100.0,200.0,175.0,192.5,170.0,175.0,180.0,0.0
