Country,1980-1983,1984-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2018,2019-2022
Thailand,29772500.04,26204999.92,27477500.44,11124999.88,3517500.04,4220000.03,3087499.95,4938018.44,4453465.66
Türkiye,357500.0,1524999.99,5609999.81,4275000.04,4437499.94,4909999.97,4720000.03,4934099.83,5143316.75
Nicaragua,1699999.98,1930000.01,7657499.79,167500.0,75000.0,,,,
Malta,,30000.0,55000.0,442500.0,222500.0,80000.0,,,
Romania,,,250000.0,487500.0,1042500.0,947500.02,,,
Ghana,269999.99,160000.0,384999.99,3040000.02,1325000.0,2350000.04,1940000.06,1898613.49,4294948.4
Jamaica,50000.0,30000.0,,,,,,,
Botswana,792500.0,1190000.03,625000.0,559999.98,667500.0,1707500.01,660000.01,974990.94,915942.55
Hungary,,,5386666.7,2587500.09,1182500.0,1705000.01,,,
Chile,190000.0,,253333.33,342500.0,180000.0,,,,
Namibia,,1039999.96,3594999.96,709999.99,1630000.0,3727500.02,869999.97,1740766.68,
Mongolia,,,,,,75000.0,70000.0,125000.0,
Montenegro,,,,,,,980000.0,1078189.78,844897.08
Cameroon,6207499.89,1530000.0,1077500.0,640000.01,927500.01,1072500.02,554999.99,2011693.97,8077490.36
"Korea, Democratic People's Republic of",,,,,,310000.0,,,
"Iran, Islamic Republic of",3549999.95,12480000.14,26737499.95,15537500.14,12557499.89,14415000.2,2042499.97,6381483.91,7167459.25
Bulgaria,,,,422500.0,895000.03,862500.0,,,
United Arab Emirates,,,40000.0,,170000.0,70000.0,,,
