Country,1960-1965,1966-1971,1972-1977,1978-1982,1983-1987,1988-1992,1993-1997,1998-2002,2003-2007,2008-2012,2013-2017,2018-2022
North Macedonia,,,,,,,8728000.0,40896000.0,91806000.0,50374000.0,39544000.0,50436000.0
Mauritius,190000.0,1331666.67,5106666.67,9004000.0,11880000.0,19016000.0,21844000.0,16912000.0,24050000.0,21396000.0,17736000.0,19536000.0
"Moldova, Republic of",,,,,,,12532000.0,44790000.0,52402000.0,55672000.0,71704000.0,106494000.0
Belize,400000.0,926666.67,1378333.33,2166000.0,7206000.0,13354000.0,10776000.0,4608000.0,4300000.0,4448000.0,6982000.0,5106000.0
Guyana,455000.0,3096666.67,3343333.33,5434000.0,3934000.0,8726000.0,13182000.0,14954000.0,23716000.0,12536000.0,8898000.0,5796000.0
Timor-Leste,,10000.0,10000.0,,300000.0,235000.0,166000.0,53282000.0,86096000.0,117254000.0,75306000.0,61774000.0
Tajikistan,,,,,,490000.0,7844000.0,20902000.0,45902000.0,43018000.0,31738000.0,44610000.0
Saint Kitts and Nevis,,,500000.0,726000.0,922000.0,1828000.0,3488000.0,800000.0,408000.0,1592000.0,690000.0,
Ghana,1110000.0,11591666.67,21533333.33,37242000.0,32462000.0,70592000.0,97954000.0,115884000.0,127058000.0,119454000.0,144626000.0,146730000.0
Russian Federation,,,,,,50693333.33,468306000.0,836212000.0,803390000.0,,,
Bermuda,,36000.0,34000.0,174000.0,98000.0,54000.0,58000.0,165000.0,55000.0,,,
Slovakia,,,,,,26460000.0,32864000.0,24320000.0,29560000.0,,,
Bahamas,0.0,90000.0,510000.0,916000.0,782000.0,812000.0,936000.0,4576000.0,6435000.0,,,
Liberia,538333.33,9815000.0,10370000.0,20492000.0,29200000.0,26090000.0,14420000.0,17436000.0,32212000.0,31240000.0,41320000.0,38930000.0
Lithuania,,,,,,9230000.0,46214000.0,24496000.0,25525000.0,,,
Kenya,1145000.0,23863333.33,52850000.0,108704000.0,128956000.0,208570000.0,206560000.0,145584000.0,204594000.0,166850000.0,212940000.0,185032000.0
Morocco,1661666.67,24823333.33,59356666.67,103316000.0,106674000.0,173768000.0,225430000.0,228482000.0,380174000.0,278168000.0,257988000.0,283872000.0
Hungary,,,,,,47983333.33,86346000.0,49108000.0,50550000.0,,,
Bhutan,,65000.0,1236666.67,5068000.0,8556000.0,18964000.0,25446000.0,20124000.0,21348000.0,19232000.0,24310000.0,16564000.0
Croatia,,,,,,,18517500.0,37926000.0,61690000.0,40475000.0,,
Vanuatu,10000.0,535000.0,4571666.67,16562000.0,14376000.0,20996000.0,22070000.0,21212000.0,31912000.0,38828000.0,35898000.0,29064000.0
Ukraine,,,,,,17685000.0,88916000.0,320468000.0,201724000.0,215674000.0,293342000.0,430762000.0
Gabon,2573333.33,7286666.67,17313333.33,28966000.0,31230000.0,37106000.0,42996000.0,30286000.0,49392000.0,36512000.0,29320000.0,27194000.0
Kuwait,-266000.0,88000.0,398333.33,5456000.0,4560000.0,2748000.0,1848000.0,3804000.0,2025000.0,,,
Latvia,,,,,,9835000.0,26674000.0,16388000.0,15135000.0,,,
Sierra Leone,346666.67,5438333.33,6340000.0,17934000.0,23000000.0,27650000.0,24204000.0,24164000.0,45332000.0,47126000.0,53326000.0,43260000.0
Suriname,703333.33,1692000.0,3363333.33,5022000.0,3302000.0,20832000.0,41894000.0,11418000.0,9062000.0,5778000.0,3284000.0,2348000.0
Mexico,3106666.67,4380000.0,13413333.33,32554000.0,49408000.0,81060000.0,112872000.0,120884000.0,142616000.0,124022000.0,118248000.0,111330000.0
Ecuador,1518333.33,8608333.33,14293333.33,23822000.0,42926000.0,66152000.0,90490000.0,88152000.0,135960000.0,92846000.0,61178000.0,64542000.0
