Country,1960-1965,1966-1971,1972-1977,1978-1983,1984-1989,1990-1995,1996-2001,2002-2007,2008-2012,2013-2017,2018-2022
Turkmenistan,,,,,,,,19500000.0,82800000.0,167400000.0,348000000.0
Uganda,2000000.0,11500000.0,40833333.33,14000000.0,15500000.0,32000000.0,33333333.33,16800000.0,152400000.0,10200000.0,33600000.0
Chad,666666.67,4000000.0,7400000.0,23000000.0,22000000.0,2000000.0,10000000.0,23000000.0,33000000.0,25200000.0,11800000.0
Burkina Faso,666666.67,600000.0,10333333.33,6500000.0,6500000.0,4500000.0,0.0,6666666.67,5250000.0,4666666.67,12200000.0
Lao People's Democratic Republic,9166666.67,14500000.0,41666666.67,42000000.0,33000000.0,8000000.0,25000000.0,2000000.0,16500000.0,9333333.33,41000000.0
Guinea-Bissau,,,14333333.33,10250000.0,22000000.0,10333333.33,,,,,
New Zealand,50600000.0,153600000.0,22500000.0,64333333.33,28500000.0,29833333.33,136200000.0,61666666.67,39000000.0,66666666.67,59600000.0
Chile,96500000.0,95000000.0,213000000.0,178833333.33,167500000.0,152000000.0,171666666.67,420833333.33,316200000.0,85800000.0,134000000.0
Malta,,,0.0,4500000.0,,6500000.0,1400000.0,8666666.67,8000000.0,9000000.0,45000000.0
Angola,,,132000000.0,267333333.33,668833333.33,93500000.0,143500000.0,46666666.67,24500000.0,68600000.0,134500000.0
Nigeria,15200000.0,53166666.67,126833333.33,289500000.0,221833333.33,36166666.67,15250000.0,31800000.0,75600000.0,108200000.0,98000000.0
Netherlands,561833333.33,523833333.33,278166666.67,904500000.0,757833333.33,209833333.33,193833333.33,185333333.33,191800000.0,125800000.0,511200000.0
Croatia,,,,,,21800000.0,36666666.67,13250000.0,30400000.0,17750000.0,12000000.0
Morocco,44000000.0,85833333.33,210000000.0,555000000.0,70333333.33,76500000.0,101000000.0,59333333.33,535800000.0,314600000.0,221800000.0
China,788500000.0,93333333.33,14833333.33,23666666.67,93833333.33,712166666.67,1654166666.67,2729666666.67,1356000000.0,1211000000.0,1258800000.0
Mali,5666666.67,7000000.0,50000000.0,36666666.67,5000000.0,500000.0,6666666.67,6250000.0,5500000.0,14750000.0,36200000.0
Lesotho,,,1000000.0,3000000.0,6000000.0,4000000.0,5500000.0,1000000.0,,1000000.0,1000000.0
Kyrgyzstan,,,,,,,,4750000.0,,8000000.0,7250000.0
Afghanistan,57833333.33,137166666.67,129750000.0,317500000.0,760666666.67,1638000000.0,,27250000.0,395200000.0,223200000.0,248750000.0
Ethiopia,15666666.67,55166666.67,229000000.0,434166666.67,218166666.67,41000000.0,138000000.0,144333333.33,107666666.67,60600000.0,31200000.0
Pakistan,113166666.67,450000000.0,303000000.0,665333333.33,645333333.33,612000000.0,557833333.33,519666666.67,1333200000.0,886800000.0,1010400000.0
South Sudan,,,,,,,,37000000.0,22000000.0,18250000.0,8000000.0
Singapore,1000000.0,81800000.0,208500000.0,231000000.0,222166666.67,275666666.67,488500000.0,277166666.67,1027400000.0,402400000.0,345600000.0
Hungary,542666666.67,236166666.67,389166666.67,337333333.33,132500000.0,194800000.0,66500000.0,133500000.0,8750000.0,7000000.0,35200000.0
Jamaica,666666.67,2000000.0,5800000.0,2000000.0,4000000.0,,10000000.0,11000000.0,1500000.0,8333333.33,15000000.0
"Palestine, State of",,,,,,3000000.0,9000000.0,2000000.0,9500000.0,1000000.0,1000000.0
Sudan,15333333.33,147500000.0,30250000.0,89833333.33,65833333.33,14750000.0,58000000.0,130000000.0,133000000.0,98200000.0,25500000.0
Indonesia,536000000.0,24166666.67,62166666.67,461000000.0,269833333.33,205000000.0,150333333.33,194000000.0,278200000.0,791600000.0,244800000.0
