Country,1981-1989,1990-1998,1999-2007,2008-2015,2016-2023
Türkiye,5.34,5.55,4.3,4.79,5.93
France,2.77,2.15,2.32,1.05,1.47
Niger,,0.34,3.52,5.44,3.5
Namibia,3.79,3.74,4.93,6.11,0.32
Côte d'Ivoire,,,,3.5,5.74
Kenya,,,6.86,5.18,5.55
Samoa,,,5.07,3.54,1.25
Canada,,4.11,3.44,1.77,2.15
Spain,,2.97,4.2,0.73,2.16
New Zealand,2.97,2.93,4.22,2.29,3.44
Jordan,2.87,3.87,5.95,3.64,2.11
Ghana,,,7.69,8.46,4.81
Peru,,3.96,4.23,6.37,2.48
Saint Lucia,6.63,4.67,2.64,0.97,1.48
Lesotho,4.06,4.43,2.3,4.61,-0.57
