Country,1963-1971,1972-1980,1981-1989,1990-1998,1999-2006,2007-2014,2015-2022
Mauritania,306666.67,6454444.5,17165555.48,13734444.67,13538749.75,14272499.98,21377499.82
Slovakia,,,,7423333.31,7714999.99,,
Poland,,,,440206676.91,53346666.97,,
Botswana,72500.0,4980000.0,16147777.77,14034444.49,5156250.03,56135001.38,838749.99
Dominican Republic,202500.0,2372222.21,8800000.08,9539999.96,11498749.85,2165000.01,2795000.04
Rwanda,697777.77,8807777.74,22804444.63,38315555.57,15778750.06,35292500.02,54366250.99
Viet Nam,4608888.87,3822222.21,2287777.83,46154443.53,60638749.6,115012499.81,130223750.11
Bermuda,,,,22222.36,17500.0,,
Benin,1276666.7,4608888.88,19908889.03,33076666.3,25591250.18,47473749.88,47381249.43
Myanmar,2476666.69,14198888.83,38366666.11,2015555.57,2938750.0,54176249.03,44064999.82
Guinea-Bissau,10000.0,1055000.02,1101111.08,2597777.79,685000.0,717500.0,557500.02
Kiribati,,,20000.0,22500.0,37500.0,53333.33,90000.0
Cyprus,732222.22,2789999.97,2612222.17,-124444.45,1113333.34,,
Iraq,457777.77,468888.9,1207777.78,27315556.37,321457499.98,525846257.93,396211254.12
"Micronesia, Federated States of",,,,1130000.0,10000.0,30000.0,17500.0
Zimbabwe,267500.0,1896666.61,31672222.56,41111110.9,11522500.04,36815000.53,34709999.8
Zambia,693750.0,11837777.93,28811110.81,80141111.37,113757502.91,40325000.29,40853749.75
Pakistan,37646666.84,32614444.84,50871110.39,44167777.38,36433750.36,105742501.26,99298751.35
