Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2015,2016-2017,2018-2019,2020-2021
Armenia,,-260384216.54,-245137286.43,-276779943.71,21451019.44,1055805731.67,782768976.54,110709997.89,323201637.35,460754832.03,-86309398.39,256994014.79
Zambia,,,,,,,1568248877.34,3728157411.54,4324709247.62,4077098567.55,5783200493.67,2868403192.68
Kyrgyzstan,,,-217287935.16,-81162810.77,-20851320.61,191466295.21,343626525.58,-50138158.79,-555899633.31,597311593.82,695337397.54,427630108.39
United States,410065419645.34,493302183900.24,795332668234.06,871825707612.83,685368369565.21,787046763715.87,271175968158.41,961482063350.88,1446462051208.5,1293530421243.68,1466078344912.26,1134359691440.25
Albania,-237861549.44,-38117017.94,98008837.15,508839485.68,1038131508.65,1640620048.13,911927357.9,665180295.35,81437439.8,133990781.88,-72301360.92,121547572.19
Nigeria,17522914637.48,6954632752.97,10880957452.56,17483882078.25,16427227295.32,51416105706.45,45294292960.33,50196815120.98,44216031602.8,23331669237.95,33118631125.02,78214688746.8
Nepal,445751518.64,698041738.73,942827558.95,992247397.7,1580042659.48,2594792471.37,4885715914.89,6743661172.19,8507022780.86,8962621768.17,12401763669.84,9234058491.34
Sierra Leone,-108718372.41,-127731891.54,-171598212.42,-131488706.37,-141163943.68,-94676767.28,-1252380.81,-499637669.92,-146237612.71,-748666016.48,-541733113.42,-288206616.47
Bahrain,-680035419.17,-629246958.42,-724180411.61,-795393845.05,-162932083.78,2727527425.2,2112964612.66,958743733.73,1331482917.55,3180249711.31,2407437645.75,
Ghana,-195898536.23,-108974465.32,-284094366.44,-149898581.05,235584436.73,-42124290.89,-1950790477.29,-1692692708.55,2409410885.34,2406291837.92,4400985037.38,6840174612.58
Iceland,,,,,,,,106223254.9,1805838042.32,3161680688.35,3197144789.67,1522959896.41
Mauritius,722542217.4,730864495.89,756610763.02,819692129.53,1031833628.84,1012585733.02,554919323.85,-18970496.63,-36669342.46,317532437.63,413917249.2,-170665097.23
Uganda,-582024445.2,-310239983.22,-32236226.58,-58077240.66,-94628282.29,-29416327.66,245511355.49,-946485373.55,-131830785.77,992115369.8,770019646.19,-600674535.09
Libya,,,,,3448194396.76,21084651884.0,20401373575.23,8589151069.19,-3096859001.08,-938488072.67,6255399490.84,-13471652534.91
Bahamas,464601027.2,613138603.13,1593526635.06,2292086595.21,2558347447.07,2506390780.67,2118115319.91,1728251525.42,1762320923.35,1778225791.17,1757067571.14,663034682.01
Burkina Faso,,,,,,212012458.26,491450957.57,1016442536.09,792565685.08,1049917597.71,1600382314.37,
Pakistan,5065557890.29,4551322352.43,4192466402.45,6293269167.75,10120455351.75,10738794694.49,10683295189.69,17372121088.2,25255785890.49,27126019946.77,20624350328.52,27707174779.84
Haiti,191137526.22,177419359.74,774331536.63,630397167.26,435279144.24,737670733.0,1402571378.9,1575350349.34,1234626860.44,1362424409.12,1579651969.77,2020174534.38
Cabo Verde,,,,,,444602326.81,459844563.45,415025376.59,344409015.79,414841484.32,538078373.19,448564552.28
