Country,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2019,2020-2022
India,,225648371926.19,261374142454.58,1068294165312.15,1441196676309.85,1610809675501.58,2375074595382.75,3265773263642.08
Chile,62945692500.0,63135160000.0,77396725000.0,163907580000.0,289036405000.0,225306835941.25,318393910000.0,304619163333.33
Barbados,524840000.0,1657760000.0,1837300000.0,,3377035000.0,3178665000.0,3430166666.67,2780430000.0
Nigeria,6402875000.0,8606766666.67,9119940000.0,47007840000.0,44500847500.0,55785631000.07,37553256666.67,98769620000.0
Türkiye,27325317500.0,69291845000.0,62777240000.0,180746875000.0,261597895000.0,194033726774.49,187247146666.67,235293293333.33
Sweden,158175675000.0,311258510000.0,235169633333.33,,,,,
Ghana,1337097500.0,984140000.0,437500000.0,1653917500.0,2824406666.67,,9963380000.0,8732703333.33
"Palestine, State of",,527710000.0,542317500.0,2167185000.0,2616717500.0,3291015000.0,3794636666.67,4250070000.0
"Venezuela, Bolivarian Republic of",6769280000.0,9428690000.0,5097700000.0,,,,,
France,498592697500.0,943785337500.0,1264178270000.0,2099878265000.0,1804961547500.0,2158586228716.45,2557632410381.87,
Serbia,,,2343250000.0,16949362500.0,7502276666.67,,,
Malaysia,229667575000.0,110463855000.0,146799235000.0,232656977500.0,390029975000.0,425539183445.13,419249523333.33,410676763333.33
Azerbaijan,,3130000.0,,,,,2173880000.0,1499230000.0
Botswana,304965000.0,841685000.0,,,,,3797650000.0,12493220000.0
China,,,480349515000.0,1951239422500.0,3677619272500.0,6365712214947.3,7868553043333.34,12727852836666.66
Colombia,,,,74094320000.0,203104612500.0,134803249647.9,119121963333.33,88423056666.67
Italy,199347057500.0,460390727500.0,602236722500.0,854799887500.0,526055225000.0,601387375000.0,,
United States,6455335622500.0,13394465350000.0,13907021995000.0,17020598642500.0,16667444417500.0,25696295757500.0,32214247690000.0,43472126736666.66
Japan,3265883212500.0,3034372250000.0,2711149937500.0,4158423862500.0,3484518882500.0,4692845570572.29,5903569866666.67,6214332833333.33
