Country,1970-1975,1976-1981,1982-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2022
Congo,16232500.0,113389166.67,131084166.67,55950333.33,-42326833.33,19979333.33,67954000.0,240886333.33,-139426600.0
Saint Vincent and the Grenadines,360000.0,434333.33,-210500.0,-148000.0,12064400.0,12357333.33,-8795500.0,-2445666.67,-3033400.0
Montenegro,,,,,,,134935166.67,189564000.0,188616400.0
Uganda,1342500.0,32663333.33,30768000.0,-1961166.67,-5927000.0,-125500.0,-502800.0,3965500.0,89108800.0
Costa Rica,22551500.0,91952833.33,34152833.33,-42292333.33,82682500.0,108679333.33,-79789333.33,1001579166.67,-133426000.0
Comoros,,153500.0,22000.0,,,,,,
Mozambique,,,86711750.0,2184333.33,-2732000.0,-674000.0,44204600.0,328738333.33,-170817800.0
Georgia,,,,8360500.0,-505000.0,-128600.0,172170666.67,172611166.67,82664600.0
North Macedonia,,,,-302000.0,4390166.67,28285166.67,49850333.33,213996500.0,233609600.0
Vanuatu,,-25000.0,245166.67,-106500.0,-134500.0,,,,
kos,,,,,,,,2063000.0,6455400.0
Rwanda,316000.0,667333.33,136666.67,-1790000.0,0.0,0.0,,400000000.0,154899000.0
Guatemala,-4598166.67,14935333.33,35818333.33,-33224333.33,6012500.0,136978666.67,-80344333.33,387490000.0,737996800.0
Chad,2927333.33,7422000.0,-269000.0,-395333.33,-109250.0,6644333.33,-2125000.0,270222600.0,-99300000.0
Djibouti,,4977000.0,-175833.33,-1003000.0,0.0,,238166.67,-2099000.0,
Iraq,,,,,,,,660507333.33,-134052200.0
Kyrgyzstan,,,,,9236750.0,-5989200.0,,,
Serbia,-7403166.67,138330333.33,-31937833.33,-463228750.0,0.0,6955600.0,272949666.67,349115666.67,945174200.0
Kenya,922833.33,122671333.33,-8548666.67,79129833.33,-78794166.67,-10385500.0,-11981333.33,779786000.0,687106000.0
"Congo, The Democratic Republic of the",184069333.33,183621833.33,-16758833.33,-2227200.0,0.0,3609000.0,-4722666.67,-2102000.0,11884000.0
Bhutan,,,,1884000.0,-2260800.0,,10013666.67,1974000.0,-4460600.0
Ethiopia,-3558500.0,15892833.33,69030166.67,34180166.67,-46283166.67,48864666.67,324622833.33,651603000.0,-275054200.0
Saint Lucia,,,938000.0,-564000.0,1657166.67,10669833.33,-10122500.0,-8326333.33,-200000.0
Argentina,132220333.33,1185782166.67,1465257166.67,-351407500.0,7819780166.67,1131444500.0,-271529166.67,10206956333.33,4927284000.0
Lebanon,165000.0,20314333.33,2292666.67,3195166.67,730242666.67,1973136500.0,322134333.33,1578339500.0,687347800.0
