Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2013,2014-2017,2018-2020,2021-2023
Cameroon,8242706606750.49,8063344196495.41,9552209114696.36,11704361935961.91,13890237461141.17,15846277957097.48,19195568546453.58,21631028899415.36,23483020737222.62
Sudan,,,,,,,,19610007093.08,18317310049.23
Germany,2199378439750.0,2343874490000.0,2505591262750.0,2602833848750.0,2787032932750.0,2903472736750.0,3139445885500.0,3301861959666.67,3334852966333.33
Greenland,,,,10014461537.92,11018088887.62,,,,
Azerbaijan,6790703780.62,5062577579.74,6467452061.08,9256480769.9,19067672888.03,25412760237.38,,,
Estonia,,,10506492500.0,13427857750.0,17438080500.0,17592361500.0,20726626000.0,23910254666.67,26226496500.0
"Congo, The Democratic Republic of the",,5127641584935.36,4647368808087.89,5019582323147.48,6202604846283.35,7702864920216.54,10216497309496.05,11959020614185.24,13920044738488.72
Mali,1528561688427.55,1707281814066.47,2119801571665.14,2650084325640.85,3182299842279.56,3667946070169.34,4424406212181.26,5106677988115.55,5471333054578.6
Japan,,493365607301750.0,506539072546000.0,525602642861750.0,533462004130000.0,528706797477750.0,559848826506500.0,565807818963000.0,563658865606500.0
Comoros,204023906337.25,208839115163.27,234831754930.35,265775707761.44,292874103221.7,336852991106.97,379427982270.4,416722088327.71,437620489934.81
Philippines,5086885500000.0,6198190750000.0,7412925678400.0,8913399926375.0,10945064907500.0,13511098325000.0,17356819851750.0,20123132394666.67,21177783017733.33
Puerto Rico,54942649147.6,62724038187.43,71068693061.38,76691297380.16,77194949749.73,72811701462.72,71670361389.85,68527501216.86,67648777342.74
Eswatini,19725245237.49,22393059746.84,24924987438.69,27458274075.72,32070474221.1,34107642471.36,37612882444.62,38124993911.7,46927217124.11
Hungary,,,24426317563000.0,28717583501750.0,30925229564750.0,30551430062500.0,33976704430500.0,38527543475333.34,39957173687000.0
"Moldova, Republic of",,82197182296.02,78160741081.47,104942931414.84,123955403745.24,140659899846.98,161666562823.38,173248192422.56,176790357634.61
Equatorial Guinea,,,,3129083189583.88,4825519815963.23,4553616362408.95,5027908995973.21,4149571535410.05,
Kazakhstan,5097849073104.33,4183787662539.36,4390893681520.88,6238265060867.51,7844978349880.59,9383767232771.35,11556430822578.61,12381768651890.62,12873143786960.37
United States,9801379478000.0,11224695880000.0,13454063325500.0,14886538546250.0,16051133362000.0,16907956606750.0,18715591324000.0,20133084941666.67,21452144551000.0
Seychelles,8621103088.21,10053837575.0,11932180800.0,11766889075.0,13656109375.0,15464654275.0,19107220850.0,23099191600.0,24463065566.67
Mongolia,,,,,,16150206593076.12,20883314951686.56,24012252665703.02,24390379276220.0
Togo,1571675607688.07,1776982197195.98,2068513310530.13,2246039679332.98,2311177813512.51,2876281651991.4,3549254334003.2,4093405479852.84,4736752644246.92
Benin,2433121054391.2,2887166511831.14,3566363181549.0,4245841099011.58,4968893219619.99,5707305325769.32,6857667533781.58,8226323541098.36,9861788944735.68
Burundi,,1042220374033.8,1092423099613.75,1152306757506.08,1343784166990.06,1602543187944.39,1735395976716.28,1778407977744.16,1887478894556.75
Canada,1046776840750.0,1161892238000.0,1356917216500.0,1567505066250.0,1764096626500.0,1875099474000.0,1998179085000.0,2103756163000.0,2290017581000.0
Nepal,,,1080287428062.27,1144960452012.55,1353970827196.46,1607420646349.05,1914505053950.58,2294739388368.0,2521161184250.46
