Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2018,2019-2022
"Bolivia, Plurinational State of",803463063.88,1823320396.82,3618841716.98,5146016535.2,4445352137.3,5458244747.06,5588483898.62,5953911403.02,7120281002.82,11781973147.0,15419307000.0
"Iran, Islamic Republic of",,,5819144027.34,6067964411.34,16330838718.42,14429422795.68,12240231578.28,19471690903.08,11468388458.24,6276765863.38,7646963244.35
Bosnia and Herzegovina,,,,,,2408825764.2,3725145796.62,10861507746.32,13299004687.36,12302343804.82,13119945624.85
Russian Federation,,,,,104833397618.03,146601266084.88,165275120679.28,360642142245.86,555401426827.96,506101059324.32,448750580090.35
Côte d'Ivoire,679431001.1,2894661301.08,8393796678.62,12569749232.52,18087550013.58,16420890251.96,12049664378.64,13580722507.1,10739754466.24,13122907811.7,26733063504.65
Solomon Islands,,12620463.75,29846266.54,88704004.9,129946313.22,153330560.26,172371085.0,171898983.74,221578947.5,292891207.9,441386241.48
Algeria,2021500425.78,11117060846.78,17526172292.44,23741827580.5,28101832817.7,31297496438.02,23486620641.7,8553302102.72,5917837346.36,5387926992.05,6294573418.6
Peru,3939767673.14,8518714555.32,10596771930.48,16576682568.48,22353936234.76,29922374215.94,29393370749.48,32631621626.96,56050015067.7,67792954576.95,78085383606.62
Togo,66097467.16,553564240.52,958074587.6,1126393501.64,1346088770.02,1463422197.22,1608192212.98,1762102669.14,920283175.12,1408554500.08,2757087666.4
Tonga,,,,33254631.36,49008675.36,65904856.38,82917891.8,98273778.66,187667647.78,184705814.82,203695163.12
Zambia,968292174.18,2305756010.34,3604391738.58,5969683641.44,6769960972.7,6700239577.12,6618096047.5,3415158166.16,6567678694.96,19460745535.68,28950040503.75
Sudan,586802315.32,2708707725.88,6905369646.84,10945089432.32,15746227907.94,16832638217.72,16607519979.52,19639949814.22,22165101826.42,21698357408.98,23014112541.62
Dominica,,,31397604.38,70549760.34,96903762.1,114907987.86,259489969.36,272984887.72,294943824.1,298851732.9,346436594.88
Nigeria,1307700895.16,3501432530.58,13547296711.12,25928431596.44,31959123799.42,30677198989.46,38607603349.26,24572645620.4,35639539285.62,53064556328.75,87441149791.3
Morocco,1220186250.84,5352386101.04,11929738126.08,19672033241.18,23064166824.3,23647317912.6,18641685465.24,20152639387.16,34711865254.22,48370330042.9,62699764034.08
Vanuatu,,,7661239.95,22948666.7,39016990.6,59540861.34,142118030.34,128203958.82,180011583.86,338467764.8,468066519.72
Lao People's Democratic Republic,23283667.4,178324766.42,430198248.82,1091683448.08,1923414244.64,2352356280.46,2748201812.4,4821711676.52,7777776897.54,14017448833.08,19356943689.08
Colombia,2955916648.14,4926910433.64,10098918633.74,16316923714.92,18760556869.58,31019529497.82,36017400506.96,44232009747.22,83416073205.22,123390190813.4,162723708141.25
Sierra Leone,125311296.78,299045947.28,601207649.72,949492251.64,1394471943.24,1264971317.94,1434529684.9,1074993532.36,1229957123.1,1673879862.52,2186726246.93
Ecuador,530605873.52,2683988175.2,7556439989.64,10189859037.42,13834043251.52,18083545538.46,19029496563.28,18861067987.82,18369134996.26,37472855182.85,56768315334.05
Costa Rica,459573912.6,1476665881.38,3694604924.18,4671313266.68,3975226503.38,3813566419.18,5202268973.12,7697778707.22,13918578681.04,25784159895.12,33530962037.48
Benin,68173072.2,242105935.82,667483525.96,1085269968.44,1222449890.4,1425751433.84,1521269854.66,1088836829.84,1834598682.58,2704272371.9,5826934903.67
Guatemala,250355800.0,731814168.8,1740942489.5,2800737289.64,2941662142.4,3565490423.4,5221775020.76,12355657585.42,16737474950.26,22261967812.72,25447786646.68
Botswana,74858473.64,151090112.8,199002952.46,475708459.1,627241975.94,592154234.36,474812064.18,668453931.5,2323262494.2,1971628375.72,1778133220.48
Egypt,2000853180.28,10137998172.02,26186536044.48,42398434107.52,31987872426.0,31681920580.7,29821406085.88,33110214535.84,40076442067.66,75776682080.6,139145517956.33
Nepal,14583890.84,88610370.52,351673826.56,968092699.32,1902658823.3,2583471454.32,3038498253.66,3535735726.38,3883505409.92,4728661435.2,8095630167.65
Armenia,,,,,174125287.3,671304958.12,1650487507.34,3147618512.64,7719055285.7,9910167578.83,13250287948.15
Burkina Faso,28565018.88,173974335.7,363617506.18,708161868.32,1018971697.74,1392428412.56,1645843469.88,2301075901.38,7489525630.78,11558938993.68,9897281067.83
