Country,1970-1975,1976-1981,1982-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2022
Uzbekistan,,,,545700709.55,2841665973.27,5076314527.45,6287740352.95,12609784389.02,32843092262.0
"Tanzania, United Republic of",1477622656.22,4291222397.62,6599559217.58,6381912152.3,7414044773.47,7550418673.03,7018985892.32,16887233743.35,26151644545.54
Papua New Guinea,441319142.73,715334357.75,1982775975.73,2831925952.37,2627358098.5,1955534798.6,4176984880.78,18969757771.38,18585061376.62
Sao Tome and Principe,,17420108.02,62484377.88,160173849.07,253677223.18,330544543.25,202880184.13,229832151.92,313106688.84
Kazakhstan,,,,881365991.05,4369190932.17,24498180788.65,105106639962.87,153382492949.85,160108374010.64
Mauritania,97038535.17,687173775.75,1490025362.32,2099345022.53,2412639310.18,2288815617.67,2903424310.22,4774368146.38,5145699365.46
Central African Republic,48875790.5,159128398.35,366371377.6,757345592.03,915459848.13,1002191843.13,805631077.12,657265093.93,933645172.2
Mali,298827385.2,589036769.92,1391540315.7,2503058313.75,3039059905.73,3024178705.03,2167262923.65,3665093123.2,5630542388.94
Lao People's Democratic Republic,26775094.87,265498712.87,676944231.68,1724632102.68,2305533737.75,2836601825.85,5744263758.52,10908440326.18,18654986911.52
Armenia,,,,133922025.2,595142223.33,1703710388.2,4581038517.43,8965375523.5,12745376412.3
Gabon,380980735.83,1432614766.17,1433929974.28,3685709050.87,4261607764.42,3799197047.38,3465894468.27,4957959185.2,7513594145.6
Philippines,2920641338.18,12746630050.47,26267778470.68,31669934467.52,47727973258.12,59908696333.4,60405316687.2,72805680631.67,95759305731.4
Cameroon,263082159.5,1774014175.93,3413612142.13,6461213396.48,10703548001.35,10093341505.35,3143614184.8,6679207655.87,13823535033.14
Algeria,2456719604.27,14781017658.7,19209425192.93,27269936859.32,31121142685.8,22419184985.65,6498533464.03,5353951029.0,6177757044.88
Bosnia and Herzegovina,,,,,2408825764.2,4272230261.0,12322383008.9,12689023705.28,13083125403.82
Uganda,181428362.27,492907920.07,1259130032.5,2591705967.55,3684042840.87,4191801033.65,2374497695.5,8719503328.18,16439761139.62
Tunisia,839776934.13,2841431842.07,4931186421.9,7825447747.18,10966601129.02,15928275331.48,21579825313.35,27985760530.08,39386758584.72
kos,,,,,75993698.1,77399596.82,1034833736.92,2208821757.15,2965001369.32
Pakistan,4452630868.47,8687770306.6,13529177094.47,21485204364.0,30679713851.85,34724667440.98,52680878699.32,70954372316.18,117248154874.66
Lebanon,57539176.83,280987119.97,869623773.2,1423470900.92,4946958850.57,17627450207.52,39631152123.38,65695664818.67,71285418272.54
Benin,76678880.78,351569472.0,917552355.13,1161750552.13,1418476928.83,1527358407.3,1224548685.38,2156592133.85,5379472115.7
