Country,1977-1981,1982-1986,1987-1991,1992-1996,1997-2001,2002-2006,2007-2011,2012-2015,2016-2019,2020-2023
Türkiye,3513000000.0,9392000000.0,18598200000.0,32296600000.0,50288600000.0,88674400000.0,162007800000.0,226126750000.0,232649500000.0,298430000000.0
Bhutan,,,,,,363738082.55,640141260.68,690730026.63,730459432.62,783146599.08
"Moldova, Republic of",,,,821241333.33,697712000.0,1104090000.0,2059463462.36,2798872500.0,3214297500.0,4816360000.0
Papua New Guinea,895203863.75,966656627.63,1510983454.34,2805631894.69,2251608635.51,3045090972.76,5853077602.96,7582785937.07,9627250432.93,10399635041.2
Botswana,432782209.34,771542475.17,1861402830.35,2141630655.79,2801178199.81,4302221490.74,5643092539.1,7974523190.11,7222449608.1,7177059380.82
kos,,,,,,438087217.75,1036731909.67,1531087993.09,2043889893.41,3139944743.43
Equatorial Guinea,,,43833778.96,93480349.96,,,,,,
Guyana,335704784.44,249259978.67,,588813400.0,684900000.0,698566000.0,1071874933.03,1474288594.17,1674525656.62,6325026374.41
Eritrea,,,,148689523.42,122551965.86,,,,,
South Sudan,,,,,,,,3153116329.53,2689355500.0,4269131000.0
Colombia,4301067048.0,4881373182.0,7735800000.0,11041141799.51,14484275572.85,20628790661.67,45998333687.16,62537877249.47,49284628069.12,57488253136.39
Dominica,18480000.0,40582222.22,79604444.44,104822962.96,152908880.77,180406124.72,216074157.61,241383334.57,205246968.14,143858719.64
Antigua and Barbuda,66320000.0,150418518.52,299722222.22,417425185.19,514665209.46,736672024.0,873597469.93,964759239.44,1065451785.98,906897118.94
Croatia,,,,7100467155.88,8189142800.61,14709920547.56,23048597086.82,23710154872.81,28716043434.63,36322731906.45
Guinea,,562210000.0,704474000.0,710829800.0,767327936.77,864624499.55,1371622000.0,2016531880.46,3808603486.04,9386730666.67
Slovakia,,,,9554298448.72,13297875101.16,34756208600.48,72900628600.44,87313065600.33,92731083485.99,109006820245.24
Bermuda,,,,,,1617760000.0,1472211713.88,1350519031.26,1474829300.79,1081459157.36
Uzbekistan,,,,,,6123065848.94,11906107844.17,12837812288.06,13530751676.04,19360113973.62
Gambia,65830527.93,82431370.74,160917828.6,213925942.49,223037532.07,175136755.89,276846007.0,254926333.85,297070846.66,195237081.68
Tunisia,2456629688.02,2791803744.39,4455994843.05,6967798492.56,8670912499.9,12863925041.81,21895836347.66,20788057720.36,15479656921.59,14182960084.51
Lao People's Democratic Republic,,71066666.67,97760000.0,282680000.0,455689480.85,668912025.49,1761065089.31,3605603807.37,6027927407.46,7628444410.91
Cabo Verde,13023136.44,33212904.38,48959293.86,69179408.27,134516000.09,308804485.58,650047002.35,791592489.06,869976630.7,675100562.37
Ghana,1043335627.74,654484217.6,967200000.0,1408560000.0,2299825339.3,3637527959.36,8943388425.77,16185706329.48,21503448835.84,23907423148.69
Netherlands,70469371945.31,79439705001.39,133791831833.78,195594751492.69,241506840094.57,387669129924.79,622272437136.74,687587082765.83,711009984965.66,867977177275.14
United Kingdom,113143005868.57,129227410555.62,208791238239.37,290068163764.1,405350574351.81,580801828633.73,761381001292.98,840940614177.32,853933456187.28,958704001796.92
Mauritius,486527498.36,596181118.66,1498357949.75,2188631277.32,2635484750.04,3466704650.63,4866183757.59,5773780218.7,5359169791.73,4196422834.42
Benin,236640039.71,272742016.1,386697630.89,568906229.85,549182826.46,765753427.23,1552393144.44,2538942909.47,3484143898.0,3829942591.55
Malawi,261852109.31,284250672.36,378861479.25,428173578.89,511356677.78,611565064.63,1215223987.07,1422369212.31,1222674349.65,1460806559.88
Djibouti,,,194377704.38,196081498.53,201987384.72,265244962.61,382438766.38,2686974246.15,4140584117.8,4842964206.56
