Country,1961-1969,1970-1978,1979-1987,1988-1996,1997-2005,2006-2014,2015-2022
Bulgaria,2335540.78,2185507.56,2063264.11,2144078.89,1890889.78,1781680.56,1868701.62
Mexico,8972577.0,9653930.78,9795166.89,10222453.33,10321228.33,9810144.22,9590130.25
Guinea,355333.89,414031.11,559408.33,813863.44,1235932.33,2286717.0,3117710.38
Mozambique,752469.44,891432.56,1270782.78,1529782.89,1977628.0,2567973.0,2361875.75
Togo,455619.67,320240.67,433434.44,677899.0,722997.0,939552.0,1159389.25
Kuwait,0.56,13.11,301.67,371.0,1486.56,1992.67,1540.38
Uruguay,813544.22,742222.11,557880.78,551440.78,536554.67,840184.44,746822.25
Netherlands,467857.44,283379.33,201314.78,192794.22,212983.78,210230.78,174169.75
Gambia,81757.22,66317.11,67325.56,87818.89,145836.56,240068.67,182070.88
Suriname,30963.44,45331.78,70888.22,62569.78,48025.89,51885.22,58570.38
Nauru,,,,,,,0.0
Albania,327954.89,337349.44,355188.89,263783.67,171965.44,143312.0,138410.25
"Korea, Democratic People's Republic of",1472000.0,1578222.22,1600333.33,1545451.33,1344880.0,1311570.89,1273955.0
Mali,1427420.44,1381649.67,1532714.22,2488971.78,2627746.56,4032548.44,5828427.38
Nepal,1796638.33,2107411.0,2469456.67,3062377.67,3317358.44,3399347.22,3429269.0
Luxembourg,,,,,28588.83,29192.67,27290.25
Azerbaijan,,,,637136.2,700600.11,940815.11,991027.5
