Country,1961-1966,1967-1972,1973-1978,1979-1983,1984-1988,1989-1993,1994-1998,1999-2003,2004-2008,2009-2013,2014-2018,2019-2023
"Iran, Islamic Republic of",93168333333.33,254186666666.67,1356848333333.33,4952278000000.0,11899700000000.0,27323860000000.0,96454400000000.0,317631766600000.0,1177631980000000.0,3620858040000000.0,9550181266666666.0,
Malawi,27347500.0,46005833.33,129782333.33,234436200.0,548497400.0,1270791380.0,5694699600.0,23610622788.42,77761086061.52,325694350870.87,919728300704.1,2265506317278.75
Azerbaijan,,,,,,9541525.4,316863385.18,741402300.78,4234212279.52,13792996593.64,22121635544.71,36119427932.17
Senegal,31436000000.0,33927000000.0,103197333333.33,218213999999.74,317642840000.0,362640940000.0,547834160000.0,806103380000.0,1472317004652.6,2420297136725.73,4178962960189.01,7651025136078.16
Nepal,393000000.0,923983333.33,2646466666.67,6804780000.0,16194140000.0,42359040000.0,101000585268.64,215438193800.79,408444349833.35,1069374222508.41,2455758469926.04,5138757575795.16
Egypt,720816666.67,1042033333.33,3056983333.33,14076500000.0,38626800000.0,99166520000.0,182497340000.0,305369240000.0,620407104408.2,1087148092391.13,2600613004896.21,6226804801115.24
Saint Kitts and Nevis,,,,116123200.0,213605400.0,415827800.0,687526831.8,1143845714.2,1876944578.2,2671726296.36,3656098297.48,3001419247.86
Jordan,53444833.33,122131666.67,359678666.67,1191174800.0,2180445000.0,3876291600.0,4921246000.0,7498329000.0,14271585400.0,26350804000.0,30968369405.5,37626782772.42
Grenada,,47333000.0,76278333.33,132456800.0,223274800.0,396957000.0,695214760.2,1211471724.2,1753633415.6,2035959317.77,2442059681.5,2923507669.54
Czechia,,,,,,697325000000.0,1094006700000.0,1450169640000.0,2116511700000.0,2884291400000.0,3895382600000.0,5626421600000.0
Trinidad and Tobago,254450000.0,484950000.0,1741333333.33,5786880000.0,8409080000.0,9702360000.0,15817871864.2,25200997265.2,48500863170.3,83208844409.58,105187997897.62,119159420500.28
Madagascar,6081600000.0,10373266666.67,18964066666.67,38300200000.0,75410520000.0,204198080000.0,620658800000.0,1283680732836.86,2705532636606.82,5014737694832.69,9014300760958.44,15739112662685.78
Libya,66653333.33,305486666.67,1354511666.67,3572948000.0,4220184000.0,5803007400.0,8342906000.0,10077180000.0,22506860000.0,55282501840.8,92281263335.58,114116823533.41
Equatorial Guinea,,,,,8635750000.0,4518400000.0,14943600000.0,78297400000.0,360498300000.0,1102800000000.0,1049400000000.0,878922600000.0
El Salvador,153728000.06,241399333.43,629458666.92,1137828800.46,1521636000.0,1830470895.63,4519210991.48,6955588008.84,9279569744.17,10748490068.7,12509403366.96,17896590123.06
Sri Lanka,2056583333.33,3122616666.67,6704950000.0,26822960000.0,55866640000.0,113332885666.91,290101680125.89,560236547200.0,1202444219190.19,3002493117285.15,6781707490391.93,9460994862276.86
Uruguay,11628.83,133035.0,3912130.0,57006864.86,605865200.0,11847031200.0,61663657294.15,147196132824.87,221912590036.64,398448775891.38,793341363663.63,1406077439510.43
Dominica,,,44246750.0,88060200.0,159778199.99,303630800.0,458948015.8,590747402.6,842970602.8,1175083561.66,1563587990.14,1433032244.8
North Macedonia,,,,,,43694000000.0,22397000000.0,61086023018.2,143245606182.8,236779633740.23,323820948046.88,468815703027.34
Türkiye,15850.0,44745.5,186857.5,1886219.0,17253240.0,225684620.0,8010874420.0,101612349946.33,322175484326.54,717401929538.57,1485382490098.34,6725660029926.32
Hungary,,,,422670000000.0,538216000000.0,1288671400000.0,3369520121681.92,6994875747893.57,12702170728000.0,17160093916000.0,21682420440000.0,37782169946000.0
Saudi Arabia,1550833333.33,3326166666.67,27928066666.67,101459020000.0,159593400000.0,205659218800.0,257744460000.0,348627326400.0,685783006600.0,1274671413400.0,1790524571932.4,
Mexico,60050000.0,127891666.67,445646666.67,2623400000.0,28486200000.0,232772000000.0,831278139807.97,1753163694241.54,2762991260867.76,4509868235422.27,7525138720406.75,11435048344714.52
"Korea, Republic of",77669500000.0,805103500000.0,4265783833333.33,16185162000000.0,35264522000000.0,83913634000000.0,185501120000000.0,655498114200000.0,1164986527627422.8,1747054999360000.0,2392556826560000.0,3477984184040314.0
Belize,,,79313333.33,119034600.0,203044000.0,363724600.0,587028600.0,956976000.0,1542347465.17,2261044395.46,2890618647.51,3844072574.69
New Zealand,882955000.0,1220435000.0,3382190000.0,7410810000.0,21679249200.0,54280243200.0,78242172000.0,101460016631.52,144377621229.35,192840523892.02,272108230400.0,379054721200.0
Eritrea,,,,,,,4529261501.7,12694551133.78,24089958693.45,46912275485.93,69140312073.42,
