Country,1975-1983,1984-1991,1992-1999,2000-2007,2008-2015,2016-2023
Kuwait,,,,,29543644875.38,23573061022.43
Spain,,,146921400000.0,230291750000.0,236075875000.0,249279250000.0
Malta,511880322.22,821823400.0,959045525.0,1094529099.15,1155803921.65,1783204205.05
Nigeria,53573055898.33,112717720077.5,1065265902125.0,4852805348487.5,16578360820312.5,44359517402012.5
Libya,,,,44217716666.67,57199550000.0,105415870700.0
Austria,24419338250.0,35711703250.0,51280917750.0,66864823750.0,80437831250.0,103452061250.0
Jordan,241722222.22,536287500.0,1061912500.0,2011187500.0,5741962950.0,7654244923.14
Armenia,,,,,1230217925000.0,1722577237500.0
Somalia,1189244430.22,7404333738.67,,,,
Panama,993579744.44,1471082537.5,2202106550.0,2887606462.5,8889702900.0,18398220136.13
Dominica,23734886.57,51185144.62,110401250.0,137541250.0,166095000.0,199305000.0
Senegal,185111253855.56,396799540090.0,737984871837.5,1290009687637.5,2015107352675.0,3430493250000.0
Tunisia,974400000.0,2667600000.0,5331487500.0,10240637500.0,20609476562.5,28563108662.5
Equatorial Guinea,,,,4733237500000.0,6942110000000.0,3707847018787.5
Burundi,9033243333.33,24206712500.0,48404789025.0,160925163412.5,476849875000.0,683478097362.5
Côte d'Ivoire,346979663888.89,678319014675.0,1224356331175.0,1939733250000.0,3588582125000.0,8042802496512.5
India,355961697013.33,1135984511530.0,3622369638575.0,9360124072450.0,27509576645687.5,54948528147304.44
"Venezuela, Bolivarian Republic of",102928555.56,640779812.5,11409908600.0,113681621250.0,665147914428.57,
Bosnia and Herzegovina,,,1329852600.0,3379640975.0,5889218025.0,8885212000.0
Barbados,275797333.33,546975000.0,724850000.0,1083055162.5,1333170062.5,1338180833.12
Afghanistan,,,,78410284433.33,198791190325.0,174993557457.14
Belarus,,299.38,19012887.5,1706723750.0,16142978750.0,47734175000.0
Hong Kong,,,,130950500000.0,137740375000.0,179009857142.86
Zimbabwe,1646674622.22,2190894650.0,1860101662.5,1581475425.0,3367622675.0,8135301281437.5
Pakistan,45034000000.0,143530250000.0,444623625000.0,1424987375000.0,4405921000000.0,9833535375000.0
Peru,636.88,6910711000.0,34280243262.5,76632375000.0,163019750000.0,247834285714.29
Luxembourg,,,3227313000.0,4351532750.0,5082027375.0,7294664000.0
Germany,,531626000000.0,557749500000.0,607019250000.0,727425500000.0,963169500000.0
