Country,1960-1965,1966-1971,1972-1977,1978-1983,1984-1989,1990-1995,1996-2001,2002-2007,2008-2013,2014-2018,2019-2023
chanisl,6.34,6.26,8.09,7.86,8.44,9.19,7.88,6.6,6.51,6.52,6.96
United States,5.89,6.36,7.62,8.52,8.75,7.79,6.98,6.54,6.66,6.81,6.64
Suriname,6.97,6.11,5.92,6.94,9.11,9.93,8.69,7.85,7.99,7.55,7.51
Bangladesh,7.23,7.03,6.68,7.37,7.6,7.58,8.5,8.86,8.91,8.8,8.68
United Kingdom,5.9,6.03,7.06,6.68,7.34,7.85,7.05,6.28,6.72,6.72,6.38
Cayman Islands,7.29,6.54,7.35,9.55,10.91,11.16,11.29,9.03,8.98,7.84,7.75
French Polynesia,7.4,7.26,6.85,7.5,8.66,9.16,8.49,7.63,8.61,8.39,7.4
nld_curacao,6.82,6.97,7.68,8.38,9.26,8.22,6.17,5.17,5.37,5.67,7.45
Bosnia and Herzegovina,8.63,6.87,6.95,8.29,8.49,7.07,6.92,8.0,7.35,6.57,5.88
Lesotho,7.25,6.69,6.76,6.81,7.5,7.59,7.48,8.13,9.02,9.32,8.92
Costa Rica,6.99,6.9,7.61,8.41,9.05,8.76,7.94,8.04,8.54,8.48,7.95
Niger,7.32,7.68,7.5,7.2,7.28,7.26,6.96,6.85,6.75,6.57,6.73
Guinea-Bissau,8.44,5.97,6.4,8.34,7.52,6.71,7.34,8.01,8.2,7.88,7.83
Latvia,7.74,7.28,6.54,7.1,7.43,6.62,6.45,6.13,6.49,6.29,4.77
Switzerland,7.02,7.46,7.86,7.27,7.57,8.08,6.96,6.23,6.43,6.58,6.17
Luxembourg,6.73,6.42,6.84,7.79,8.27,8.14,7.31,6.63,6.85,7.17,7.23
Northern Mariana Islands,5.73,5.07,6.99,9.39,11.8,13.91,14.63,11.04,5.67,5.29,7.78
Uzbekistan,7.66,5.76,5.27,7.37,8.25,8.16,7.84,8.28,9.04,9.52,8.79
Congo,7.14,6.88,6.82,6.85,7.39,8.0,8.08,8.37,8.37,7.74,7.2
Algeria,6.98,6.47,6.41,7.22,7.66,8.05,8.66,9.53,10.01,8.98,7.49
Kuwait,8.49,7.98,7.83,8.39,9.15,8.52,10.35,11.35,12.13,8.21,4.79
Barbados,6.01,4.98,6.56,8.8,9.66,8.67,7.83,7.02,6.86,6.5,6.32
