Country,2000-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020
Armenia,19.0,17.0,14.5,13.5,14.0,13.0,12.5,10.5,10.0,9.5
Bosnia and Herzegovina,6.33,5.0,4.0,3.5,3.0,2.5,2.5,2.0,2.0,2.0
"Congo, The Democratic Republic of the",15000.0,16000.0,16000.0,17000.0,17500.0,18500.0,19000.0,20000.0,20500.0,21500.0
Sierra Leone,3400.0,3300.0,3050.0,2550.0,2150.0,1750.0,1600.0,1400.0,1250.0,1150.0
Saudi Arabia,123.33,105.0,97.0,105.0,104.0,100.0,95.0,100.0,110.0,115.0
Estonia,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Cambodia,1833.33,1500.0,1250.0,1100.0,945.0,855.0,790.0,695.0,695.0,705.0
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2366.67,2300.0,2150.0,2150.0,2150.0,1950.0,1800.0,1500.0,1450.0,1400.0
Singapore,7.33,6.0,5.5,5.0,4.0,4.0,3.5,3.5,3.0,2.5
Portugal,11.33,10.0,9.5,9.5,10.0,9.0,7.0,9.0,10.0,10.0
Argentina,506.67,540.0,445.0,440.0,410.0,350.0,315.0,300.0,250.0,255.0
Timor-Leste,256.67,225.0,195.0,165.0,140.0,115.0,103.0,90.5,83.5,70.5
Nigeria,62000.0,63500.0,65500.0,70000.0,74500.0,75000.0,80500.0,82000.0,85000.0,84000.0
Egypt,1466.67,1300.0,1150.0,980.0,905.0,815.0,720.0,605.0,495.0,430.0
Morocco,1533.33,1400.0,1250.0,1050.0,960.0,830.0,740.0,630.0,540.0,490.0
Niger,5466.67,5600.0,5350.0,5150.0,4950.0,4800.0,4650.0,4600.0,4450.0,4650.0
Sudan,6466.67,6050.0,5550.0,5250.0,4900.0,4350.0,4100.0,4200.0,4250.0,4300.0
Zambia,1733.33,1500.0,1600.0,1700.0,1650.0,1350.0,1100.0,985.0,960.0,865.0
South Africa,1700.0,2200.0,2350.0,2550.0,2550.0,2150.0,1750.0,1600.0,1550.0,1500.0
