Country,1970-1975,1976-1981,1982-1986,1987-1991,1992-1996,1997-2001,2002-2006,2007-2011,2012-2016,2017-2021
Canada,13293883.33,19694666.67,19442240.0,20157520.0,19117340.0,31091337.6,38373118.2,57552248.27,76631492.14,65766200.2
Brunei Darussalam,,,196633.33,288000.0,711320.0,886537.8,1018100.0,1133672.4,1112742.8,827294.4
Ecuador,417550.0,601800.0,657940.0,726460.0,1862220.0,1539908.0,1731015.4,3597305.6,5273711.46,3599139.31
Central African Republic,75300.0,117750.0,119260.0,124880.0,70580.0,76707.4,,,,
Finland,1640083.33,2246533.33,2948960.0,4076880.0,4629460.0,6508139.8,6864249.6,8364451.17,11796403.5,9298177.2
"Congo, The Democratic Republic of the",371916.67,505050.0,269360.0,195340.0,125900.0,95200.0,,231660.59,455230.04,553507.86
Sierra Leone,23000.0,28416.67,46680.0,33025.0,15640.0,8221.5,15694.8,22449.0,50193.0,
Belarus,,,,,814425.0,220262.6,260529.2,483689.6,1393308.4,2145985.2
Nauru,,,,,,,,91834.62,31301.17,29823.0
Yemen,55900.0,291300.0,457940.0,618100.0,680280.0,777175.0,996275.8,1243497.27,1063177.45,143237.7
Armenia,,,,,358100.0,348719.2,489174.8,586939.8,136577.67,120266.75
Portugal,1866683.33,1984866.67,2308040.0,3214860.0,4448580.0,6803131.4,8603779.0,10567528.7,12329309.2,13925837.12
United States,190623250.67,271037880.0,346679558.4,453157408.0,511279840.0,620124428.0,662319367.2,715359653.8,772968200.0,740163600.0
Afghanistan,96450.0,101933.33,202300.0,218520.0,230740.0,108051.25,,2139234.09,1967881.83,916358.68
Germany,7845616.67,11981766.67,13926400.0,20187920.0,32840840.0,52817866.0,81423724.2,104362715.21,112266066.33,78484453.58
Belize,,,,,,,,161699.71,753011.9,1100630.15
Bahrain,248583.33,411700.0,642140.0,743820.0,1096900.0,1262227.4,1796917.0,5611830.01,5238781.0,4159935.2
Australia,8924216.67,12363983.33,13787120.0,18044860.0,27322180.0,31754773.4,42722732.8,54849090.87,68980446.73,54938955.35
Suriname,,109566.67,105440.0,132080.0,144880.0,259909.6,272125.6,275297.94,260929.89,207143.6
Libya,349133.33,988500.0,1592760.0,1680000.0,821140.0,582029.2,637581.2,1755593.44,1849693.23,1136046.97
Guinea-Bissau,,21100.0,21100.0,20500.0,20500.0,20450.0,,,,
Niger,59066.67,96250.0,109000.0,87920.0,70580.0,76707.4,,0.0,50220.5,14866.1
Aruba,,,,,,,,,,248891.0
Paraguay,67283.33,109550.0,181140.0,261540.0,268200.0,239367.6,363617.4,582711.94,606857.09,408149.8
Hong Kong,,,,,,11849211.8,17715898.6,26429865.0,38075268.42,29161545.6
Ireland,1479316.67,1811050.0,1873840.0,3981560.0,5749080.0,12149513.8,35390332.8,76406817.3,106897636.24,124070493.2
Peru,703600.0,1626083.33,1754300.0,2181440.0,1862140.0,2248651.8,3217476.6,6603287.73,12714977.47,13486457.65
