Country,1970-1975,1976-1981,1982-1987,1988-1992,1993-1997,1998-2002,2003-2007,2008-2012,2013-2017,2018-2022
Serbia,1795218989.12,3803192562.95,9809849554.02,12773051833.42,6845940446.08,6518097163.14,8106089863.54,10320113365.52,16405343615.38,18254143344.2
Romania,67702310.55,3293956961.22,6406251231.93,820560973.22,4193220931.86,6981919321.8,13639579994.38,21733584536.76,35130245429.12,45418578180.9
Cabo Verde,,39370101.9,87735072.9,127613439.64,177587991.16,317304778.5,484337633.34,884845005.86,1573947291.52,1898972914.64
Albania,,,,106526978.4,315696547.3,795163279.78,1472499858.14,3058166044.84,3872303700.12,4710647936.9
Solomon Islands,,14789254.12,50808655.08,98608588.2,97993701.8,128128088.84,149957227.9,124660759.9,91026754.12,122744828.08
Mongolia,,,,276699674.0,447998966.88,819437059.74,1329980789.16,2102996958.32,4872102610.16,9911404043.92
Kazakhstan,,,,25747844.5,2250013361.38,3336192836.58,2542570730.7,4124899348.4,18345025332.1,25601296702.22
China,,4913954562.5,11531022819.73,44661228384.6,92650327749.14,93718476024.52,87988379115.98,110676996267.2,166828105404.62,381793215682.5
Honduras,207662695.43,818893574.88,2123759195.63,3226618759.54,4166648473.62,4240043761.16,3753058441.7,2909019575.76,5981319206.22,8263194643.3
Yemen,202533457.68,985909094.8,2948986487.1,4943223527.98,5109973590.08,4516362923.64,5027208601.86,6069126821.84,6580457362.7,6129568075.04
Tajikistan,,,,9731000.0,567893600.0,768804832.06,887910135.86,1751336352.1,2215627266.96,2989907604.86
Saint Vincent and the Grenadines,2066021.62,8124681.35,26103934.9,59644384.74,89193988.0,153549877.6,222035497.44,256559717.18,308190073.0,405078029.18
Argentina,2730275727.48,7798908113.67,32798232712.97,48560475303.28,56244208310.18,86947708656.58,78723196045.44,71604160980.02,90765874419.28,119791999775.1
Mexico,6094752478.93,28189291130.7,70344850687.52,76497225531.26,85745256493.62,91358330453.36,112605307275.84,150676297656.88,257039277056.34,299456919443.58
Eswatini,35185747.32,126266844.78,212435617.57,247678066.48,235089914.68,283280815.0,418051006.68,402729209.2,339850416.46,600094747.98
Vanuatu,,3008900.0,6880998.8,26747510.16,40866105.9,67887661.78,77500192.24,100561499.8,175821271.06,368328462.7
Sri Lanka,469550826.52,1040984040.77,2789544572.77,4945700300.46,6823021355.84,8087116593.8,10173599179.52,16858511136.36,28288822592.16,37174273612.32
Russian Federation,,,,64571299242.1,104285833334.76,98607880351.82,95108997272.78,168470531730.96,223914441980.4,180581471396.28
Mauritius,36521566.6,185036403.22,407503286.23,724446023.0,1006874431.98,935759367.56,738178507.82,977034302.76,1690898441.64,2132540984.66
"Venezuela, Bolivarian Republic of",1307718217.18,7716911385.43,19035587138.27,25127489278.66,28829084238.32,33031347805.82,33684531751.86,52345374090.46,69004226559.18,69429199395.85
Peru,1704061796.8,5506440381.03,9807783506.03,14057095981.56,18569041691.04,19631967131.36,22473962119.18,20064242421.3,18249516188.08,29066094528.86
Dominica,,14328422.0,42188662.42,80296133.88,94748826.84,160631618.22,235910583.02,239142543.66,275796570.12,282852681.28
Burundi,9536459.6,77549765.8,403231023.12,858245411.44,1055620359.86,1052177052.94,1241603795.44,556288473.86,407464377.7,515613129.62
Madagascar,584898727.92,678962073.27,2231447866.95,3359721041.44,3597099111.4,4140134125.7,2802091989.84,2020849138.34,2489971481.98,3435085425.22
Uganda,167719842.1,392186600.02,908294420.63,2078828981.88,3031556284.26,3263174070.52,3089301824.56,2628395743.78,5096376825.94,10551214942.14
Suriname,,,,,,,,,1345190111.4,2000603556.78
Egypt,1803080891.13,10528280491.97,28076672324.08,31664002051.1,28896272497.78,26050704588.94,29452603761.8,31435090048.32,48503143662.9,97665911161.3
