Country,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2020,2021-2021
New Caledonia,0.26,0.25,0.29,0.13,2.76,0.13,0.27,0.37,,,,
Maldives,,,0.11,,,,,,0.0,0.0,,0.0
Faroe Islands,,,,0.01,0.01,,,,,,,
Samoa,0.3,0.17,0.11,0.26,0.35,0.31,0.1,0.28,0.13,0.27,,0.04
Bangladesh,0.05,0.05,0.08,0.33,0.08,0.05,0.06,0.05,,,,
Niger,0.07,0.17,0.15,0.22,0.11,0.3,0.32,0.33,0.11,0.15,0.12,
Ireland,36.56,27.62,22.47,20.41,13.34,6.27,5.62,5.78,8.39,7.78,8.45,9.14
Eswatini,0.35,0.37,0.18,0.1,0.09,0.05,0.03,0.05,0.09,0.36,0.07,0.05
Zambia,0.02,0.4,0.03,0.1,0.1,0.04,0.17,0.3,2.17,0.1,0.04,0.03
French Polynesia,0.58,0.39,0.46,0.47,0.76,0.66,0.47,0.83,0.98,0.83,1.51,
Slovakia,3.57,3.64,7.74,13.6,18.84,17.56,17.14,17.17,16.55,13.8,12.92,12.01
Mauritania,,,,,,,,,,,0.03,0.0
Zimbabwe,0.14,0.32,0.12,0.15,0.23,0.04,0.04,0.08,0.06,0.03,0.05,0.01
Cameroon,0.01,0.02,0.03,0.02,0.09,0.03,0.03,0.03,0.04,0.17,,
Timor-Leste,,,5.86,,,,11.0,,0.26,,,
Madagascar,0.38,0.12,0.25,0.34,0.53,0.24,0.12,0.08,0.1,0.05,0.07,0.03
Kenya,0.08,0.47,0.17,0.53,1.12,1.35,0.75,0.54,0.98,0.38,0.31,0.29
Solomon Islands,,,,,0.0,0.03,0.02,0.0,0.02,0.01,,
Serbia,,,,,2.22,1.52,1.82,1.3,1.21,1.03,1.53,1.66
Algeria,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,,,
Peru,0.27,0.14,0.19,0.04,0.07,0.07,0.1,0.12,0.09,0.07,0.07,0.06
Denmark,6.98,7.53,5.59,4.61,3.38,3.53,3.26,3.62,3.77,3.69,3.95,3.94
