Country,1950-1966,1967-1983,1984-2000,2001-2017,2018-2034,2035-2051,2052-2068,2069-2084,2085-2100
Bermuda,1404.71,2283.18,3503.29,5738.24,10445.24,15550.35,14777.06,12610.81,12550.38
Dominican Republic,45148.76,90354.59,166928.94,350372.76,638903.76,1208259.29,1858134.94,2439083.94,2815164.12
Lithuania,147114.18,242110.59,286880.06,393710.82,433333.53,503468.53,483931.59,426029.31,413471.19
Papua New Guinea,10912.12,11805.18,37627.06,102464.53,220768.53,500085.53,906941.35,1388398.06,1916386.25
Saudi Arabia,75733.53,135755.0,266811.24,408201.0,880690.0,4368978.18,9074192.12,9869876.0,11641083.88
Honduras,38685.59,60691.24,103120.18,158110.0,322975.53,714934.53,1495298.47,2365183.56,2886096.75
Maldives,1479.94,1945.24,3925.53,10051.47,20390.29,58453.06,144899.65,153244.19,141454.25
Cayman Islands,388.06,586.71,1115.65,1852.24,4344.82,10978.82,17049.88,16444.44,17557.06
Somalia,43356.06,85015.18,119404.47,167080.59,297127.41,540406.94,1015716.65,1969455.06,3551861.31
Mongolia,24162.59,45463.41,51058.06,62240.47,120524.47,311867.94,563106.06,701505.81,1011750.56
Uruguay,130019.29,177102.06,251680.18,341596.82,406338.82,527291.29,653908.35,765320.56,757941.56
Russian Federation,3920489.29,7211086.18,10121943.47,13086989.0,16682173.06,21520788.29,26312154.53,24308399.69,25522557.75
Belgium,671379.12,884845.06,1052595.29,1369421.76,1819882.35,2460985.35,2746110.53,2955454.69,3100473.56
Nigeria,740313.47,1152885.18,1780094.0,2717604.82,4180939.65,7147552.29,12686261.53,21943757.88,35618585.94
United States,9582037.59,14538827.71,21624569.29,28262452.41,45663585.94,64776495.47,75147067.0,88702558.94,96145993.25
Faroe Islands,1743.24,2463.88,3920.71,5026.88,6989.94,8673.24,9693.18,11097.12,13496.0
Jamaica,40218.41,81654.35,112908.06,103045.35,151411.29,277402.94,416184.0,468265.88,369626.0
Tajikistan,50191.41,86562.12,114429.06,159154.94,251442.82,577918.94,1106615.18,1703938.0,2548051.38
Germany,4952708.06,7359286.06,8517139.41,11476403.24,14703031.53,18994238.47,19211589.76,19247085.25,19009001.81
Botswana,12031.76,14728.41,24451.06,39894.29,67556.76,140608.94,274858.94,368809.75,485132.69
Monaco,2545.29,3973.53,4822.65,7221.0,10316.24,9730.24,8372.94,9314.69,11547.38
Mayotte,763.65,787.12,1574.24,3182.59,7531.18,22322.41,49186.53,83008.88,153960.06
Panama,23297.65,42545.53,73635.06,147782.18,309721.18,604774.29,924269.41,1197093.38,1425351.69
Guam,415.18,1154.59,3306.06,7098.12,16273.65,27371.59,29463.12,36301.5,44614.0
Cyprus,21190.76,38090.12,53835.59,83691.18,146700.41,233187.06,350460.18,368742.94,362444.31
"Virgin Islands, U.S.",1387.35,1977.53,4069.88,8522.18,14893.18,17335.35,15408.06,12420.56,13032.81
