Country,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2021,2022-2022
Papua New Guinea,0.0,0.0,0.0,0.0,10.5,9.0,24.5,31.5,36.5,57.0,49.5,51.0
Cambodia,0.0,2.5,6.5,24.0,39.0,43.0,57.5,74.5,87.5,85.0,82.0,89.0
Costa Rica,0.0,0.0,0.0,35.5,39.5,0.0,21.5,72.5,97.0,100.0,96.0,
Sierra Leone,0.0,0.0,0.5,7.5,27.0,40.5,55.5,54.0,63.0,70.0,77.5,69.0
"Congo, The Democratic Republic of the",0.0,0.0,,,,3.0,1.5,24.0,51.5,46.0,43.0,37.0
Azerbaijan,0.0,0.0,0.0,0.5,7.0,12.0,25.5,50.0,80.0,82.5,73.5,62.0
Morocco,0.0,0.0,1.5,6.5,13.5,21.0,33.0,34.0,41.0,50.0,52.0,63.0
Cabo Verde,0.0,0.0,0.0,,,,,,100.0,100.0,79.0,94.0
Egypt,0.0,0.0,2.5,2.0,2.0,3.0,7.0,8.0,12.0,13.5,21.5,27.0
Burundi,0.0,0.0,0.0,0.0,11.0,,,,,,96.5,85.0
Cameroon,0.0,6.0,11.0,22.0,28.5,45.5,67.0,83.5,80.5,71.5,67.5,68.0
Namibia,0.0,0.5,23.0,66.5,71.5,68.5,71.5,96.0,100.0,100.0,100.0,100.0
Eswatini,0.0,1.5,12.0,72.5,69.0,77.0,83.5,80.5,83.5,97.0,93.0,100.0
South Africa,0.5,5.5,20.0,40.0,65.5,87.0,98.0,98.5,97.0,98.5,99.5,98.0
"Venezuela, Bolivarian Republic of",6.5,5.0,4.5,9.0,8.5,9.5,14.5,21.0,19.0,16.5,19.5,37.0
