Country,1990-1995,1996-2001,2002-2007,2008-2012,2013-2017,2018-2022
Dominican Republic,-14144833.33,-9665000.0,321250.0,3578200.0,-66442800.0,-235642000.0
Jamaica,5174333.33,3511166.67,-8551500.0,-6841250.0,162131250.0,539941600.0
Mexico,-401188666.67,11089966333.33,4088702166.67,2690743200.0,6186394800.0,1384761400.0
Guyana,,-815000.0,-406800.0,-85000.0,51915750.0,-11886200.0
Mongolia,,,2356500.0,2019463000.0,1306541800.0,1095747800.0
Uganda,,,,,726888200.0,-182886400.0
Morocco,42913333.33,341048666.67,-5334000.0,71091600.0,967247200.0,336773400.0
Albania,,-3000000.0,72493166.67,166606800.0,16780200.0,-11020000.0
Mozambique,6623666.67,588500.0,251567333.33,2393114400.0,3983306800.0,3629976600.0
Honduras,6488166.67,63805333.33,25165500.0,97668600.0,-9148200.0,57620000.0
Afghanistan,,,,,-4500000.0,-5452666.67
Lesotho,,,,27090000.0,108226000.0,15454000.0
Liberia,,,,,15160750.0,-4420800.0
Bulgaria,,95328500.0,2955013500.0,5064429400.0,-950762200.0,271763200.0
Burkina Faso,,,440000000.0,851000000.0,1724000000.0,-829900000.0
North Macedonia,-14988000.0,21945800.0,60517333.33,159556600.0,177166200.0,141137400.0
Paraguay,10044500.0,18173500.0,751883833.33,722292000.0,-674446800.0,-290367800.0
El Salvador,-5783666.67,25310833.33,126752000.0,180718400.0,366221800.0,252294400.0
Zimbabwe,53773000.0,-51466500.0,-8892333.33,351239800.0,695468600.0,9444600.0
Solomon Islands,-458000.0,-3358000.0,-309200.0,9957200.0,36244800.0,18119400.0
Tunisia,-5333333.33,123666666.67,135833333.33,-31680000.0,55150600.0,-144605800.0
Angola,,,,1719427500.0,524695600.0,-2045630600.0
Bhutan,,,,3713500.0,10028000.0,-3074000.0
Cameroon,-17142000.0,-32536333.33,-56513333.33,-73617000.0,-53146000.0,-116849600.0
Kenya,-17051333.33,-56138500.0,-27292250.0,,113415400.0,-53801600.0
Armenia,,,106295000.0,440894200.0,292863800.0,210765200.0
Egypt,-128000000.0,33191666.67,-91318000.0,-1110000.0,81799800.0,78490800.0
