Country,1973-1975,1977-1978,2000-2002,2003-2004,2005-2007,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2021,2022-2022
Viet Nam,,,-8498000.0,-40634000.0,334366000.0,526292000.0,392319500.0,-354433500.0,-207794500.0,384507000.0,-162718000.0,320257000.0
Nicaragua,10000000.0,-850000.0,,,,,,,,,,
"Congo, The Democratic Republic of the",-58000.0,,0.0,0.0,-770000.0,,,,,,,
Lebanon,,,3160937500.0,1370054500.0,582082500.0,86487500.0,2739052000.0,738324000.0,1445127000.0,1927171000.0,0.0,0.0
kos,,,,,,,,,,,7560000.0,
Togo,-4500.0,-2000.0,,,,,,,,,,
Saint Vincent and the Grenadines,,,,,,,,,10351000.0,-1224500.0,-2576000.0,-1224000.0
Uganda,-9637000.0,,0.0,,,,,,,,,
Panama,-1023500.0,117833500.0,131109000.0,-11222500.0,432426500.0,200955500.0,497644000.0,1659984500.0,771457500.0,2565617000.0,3564767000.0,
Ukraine,,,33904500.0,151020500.0,3337576500.0,3239015500.0,6381438000.0,-2183402500.0,1064981000.0,1135835500.0,1065859500.0,-258684000.0
Argentina,-93402500.0,88399000.0,7340397000.0,583780500.0,3305844500.0,-560279500.0,-2189666500.0,4188605000.0,33892555000.0,13405403500.0,392073500.0,-3188680000.0
Bulgaria,,,-79184000.0,-274253500.0,-671837500.0,,718043000.0,2681978000.0,639263500.0,322703000.0,1737922000.0,870144000.0
Tajikistan,,,,,,,,,500000000.0,,0.0,0.0
Suriname,,,,,,,,,550000000.0,125000000.0,,
Rwanda,-95000.0,-156500.0,,,,,400000000.0,,,10491500.0,176800500.0,-9983000.0
Fiji,2129000.0,-559000.0,,,,100000000.0,,-43150000.0,-3425000.0,0.0,-200000000.0,
Grenada,,-514000.0,64800000.0,20868500.0,0.0,,,,-10768500.0,-10647500.0,-10561000.0,-10561000.0
Brazil,16066500.0,847063500.0,5133593500.0,1673947500.0,2060006000.0,27920237000.0,1396813000.0,-2921858000.0,-4176435000.0,1131519500.0,6654376000.0,-5608724000.0
