Country,1960-1966,1967-1973,1974-1980,1981-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
Nauru,,21210971.08,41423716.58,45996606.32,50408215.9,35249264.87,25999680.49,41063427.71,97725167.46,144030676.39
Colombia,5075136101.89,7463059812.16,20697955231.07,36935652331.84,50183876598.06,93796109275.11,108893240731.08,244076663718.92,337017508359.07,325828821061.89
Uganda,604090468.32,1291817567.31,2235166711.51,3297606049.43,4248239621.17,5773924505.63,6999651313.8,19332264758.16,30194957658.77,40207258854.85
Cyprus,,,1034657634.52,2558758866.26,5617674045.26,9610850045.56,13684209708.69,25229331824.96,22689226466.04,27955763093.82
Germany,113970347394.75,234515808105.58,661185529879.34,878544901275.37,1773952092282.12,2322339446894.27,2355852658550.99,3454298357044.2,3611388204195.41,4094733758063.73
Iraq,1971684143.92,3550108756.91,25245138454.84,45760070660.52,51819654886.25,17597156912.78,37681579860.19,120253751801.9,200298521698.42,231512905598.12
Nepal,607072968.95,878255469.06,1575751553.63,2589620089.82,3603754184.55,4633008275.73,6547808807.65,13724381049.65,24075569739.09,36624536599.87
Algeria,2706892714.06,5270797646.66,24203165178.5,54347338709.68,53406170032.07,46042514747.94,74693744457.66,165397523296.36,208987738765.87,200768787898.6
Angola,,,,,5880000000.0,6140146034.67,18614488268.0,78680420607.09,102217836686.09,75746341113.08
chanisl,,,,,,6104209016.73,7341573294.88,10595389397.71,9071520273.86,10306062054.34
Honduras,429342857.14,726056554.32,2255097716.5,4978411192.65,5129528231.21,5620452519.92,8258793170.31,14216263854.84,20436410368.76,27712182025.25
Belgium,14987953238.66,29629728123.07,88579478968.88,103291595624.84,200311059283.19,263598879230.93,300822367411.98,480752582206.55,499082858009.6,570320234190.61
Norway,6799977492.26,14032965823.74,43081189700.18,69752707336.63,116269292761.71,153441945662.04,224374020022.94,422477511431.27,450231597443.13,466462192271.51
Costa Rica,538826733.21,1022297650.69,3071795113.23,3558402430.84,6820088324.78,12382921730.86,17248603752.18,31928154728.05,54333786385.3,68322623245.82
Bahamas,245280112.04,533836921.12,841600014.29,2040842828.57,3059676666.67,5191075000.0,8839506666.67,10243293333.33,11290683333.33,12405666666.67
Nicaragua,,,,,1356814495.48,4363808535.42,5520269695.59,8252606031.38,12204017564.41,14338175252.49
Bahrain,,527243163.77,2026870351.25,4036640238.5,4996097303.57,6949860239.36,11304383865.25,23895625000.0,32579352836.88,39659016533.69
French Polynesia,196097020.98,290300890.85,901738262.91,1631231981.13,3240635441.77,3934473092.83,4556000385.4,6420173102.77,5755486218.98,5983048035.11
Togo,220415868.26,408341178.32,1094862242.56,1279103321.11,2092169772.95,1981887423.89,2668667071.21,4425074153.59,6007108401.65,7850877713.7
