Country,1995-1997,1998-2000,2001-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2021
Sweden,19139.33,19447.0,19638.0,21265.5,22760.5,21656.5,23164.0,21506.5,20997.5,21622.0,22508.19,22669.95
Bangladesh,758.33,856.33,937.33,856.5,776.0,835.0,701.5,553.5,685.5,1053.0,,
Italy,24197.33,24774.67,23289.67,22735.0,23098.0,19886.0,19201.5,19640.5,20469.0,22523.5,21689.5,22506.0
Ukraine,173193.0,162623.0,198631.0,228970.5,251657.5,226597.0,230974.5,231078.0,203143.5,189735.55,184094.4,175587.2
Greece,334.33,376.0,387.33,602.5,748.5,661.5,476.5,260.5,318.5,306.0,449.5,567.0
Liechtenstein,,,,,18.0,13.5,10.5,9.5,,,,
Djibouti,,117.0,91.0,118.0,,,,,,,,
Romania,26281.67,17872.33,17465.33,17504.0,15774.0,13162.0,13547.0,13206.5,12968.5,13658.5,13194.0,
Israel,1106.43,1116.6,1104.27,1160.95,1149.6,927.6,1080.6,1034.6,1160.2,1392.45,1238.3,1167.55
Burkina Faso,,,,0.68,0.79,,,,,,,
Czechia,23585.0,17655.33,16184.67,14979.0,16041.5,14114.0,14043.0,14115.5,14917.55,15730.73,16371.94,15788.31
Portugal,2041.0,2136.67,2135.67,2352.0,2557.5,2361.5,2317.5,2355.5,2549.5,2682.0,2669.5,2550.5
Poland,68699.67,57226.33,48406.0,50958.0,53840.0,47798.5,51270.5,49892.0,50337.95,52723.5,56986.0,52741.5
United States,1951719.67,2080987.67,2216127.67,2451960.5,2585888.0,2415774.0,2496661.5,2520827.0,2624994.5,2379912.5,2441166.93,2170742.35
Cuba,1005.33,976.0,1206.95,1356.1,1395.0,,,,,,,
Syrian Arab Republic,1362.67,1525.33,1729.73,1971.38,2504.5,2370.47,2206.3,,,,,
"Korea, Republic of",12152.33,10134.0,10777.67,10374.5,10740.5,10419.5,9724.0,10365.0,9521.5,8321.5,7617.5,6704.5
Canada,257541.5,268564.67,293547.67,332882.5,344718.0,314805.0,340229.5,377281.5,413527.0,408474.5,445813.5,437101.0
Sri Lanka,113.67,106.5,126.5,136.35,135.0,,153.9,137.7,127.39,,,
Chile,,,,,,,3976.17,4035.6,4094.83,3918.49,3447.96,3585.46
Germany,71466.67,74533.33,77429.67,90915.0,110811.5,105743.0,110317.0,111339.0,114630.5,130035.0,129576.0,115736.5
Peru,462.67,599.0,,,,,,,,,,
Pakistan,5115.0,4009.67,4635.33,4905.0,5680.5,6187.0,1757.0,410.86,2195.5,4902.5,8080.0,
Australia,112023.0,129039.33,149542.33,176322.0,194193.0,227923.5,260022.0,304785.0,384650.0,422398.66,442138.93,450262.84
Slovenia,2826.0,2833.33,3063.0,3197.0,3488.0,3094.0,3586.5,3634.5,4142.5,4744.0,5221.5,4831.5
