Country,1960-1966,1967-1973,1974-1980,1981-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
chanisl,,,,,,,,,7557309765.86,8137160305.1
Australia,338509142857.14,483987428571.43,611558428571.43,740457000000.0,915522000000.0,1109926000000.0,1388533166666.67,1673457333333.33,1968811166666.67,2252760333333.33
Togo,597965268545.3,985664159154.3,1294040278777.15,1453614864195.9,1609438973046.18,1898373209151.68,2211399904347.98,2443003993608.94,3348732904856.32,4398299981350.0
Egypt,430606292896.9,572486530324.59,862939302561.35,1454794946630.19,1991234682162.6,2558945248233.33,3373019468033.33,4583299079583.33,5625975307516.67,7309569701245.23
United Kingdom,568826343000.0,712583864142.86,826813328000.0,946460364285.71,1149199959000.0,1324135875666.67,1596114446333.33,1751085221666.67,1891868756666.67,2028233436333.33
Poland,,,,,710780073102.72,893017083833.33,1129706000000.0,1470447500000.0,1770707333333.33,2226216833333.33
Guinea-Bissau,,183887954551.5,217129871540.04,258461445475.53,329237312405.04,399615721165.98,450273918260.08,550494662531.16,674006998403.27,862799514614.94
Zambia,24443240485.71,31828074814.29,36260637114.29,37467463742.86,40582221166.67,42236626783.33,54844974200.0,85444463344.11,122811593244.38,147087509883.33
Equatorial Guinea,,,66853659323.0,79265867655.14,100430421240.0,574472644916.67,3066168097266.67,6571354166666.67,6796945555033.33,5007315842716.67
Comoros,,,151387000000.0,178945142857.14,200792166666.67,212414833333.33,260709833333.33,303667897800.0,368172327966.67,425220657883.33
Mauritius,44875315396.6,49972471770.2,80463273282.23,102527527986.89,153424623417.01,206709935616.67,272029720733.33,349165648816.67,438690629066.67,488874808594.47
Singapore,10015285714.29,20340271428.57,36652800000.0,61881085714.29,100906150000.0,159822216666.67,210685216666.67,309016566666.67,417467516666.67,497304066666.67
Russian Federation,,,,,65995900360600.0,44381533889666.66,56610567541166.66,77514399879166.67,86164926345000.0,92054544621800.0
United States,3957956907220.71,5290407852523.62,6504942173857.14,7937322905285.71,9824042413500.0,11874193783000.0,14453760610833.34,16246619478500.0,18014798550666.67,20554200841322.7
Niger,1850415446285.71,2000431795385.71,2024982395514.29,2148797549785.71,2300290464783.33,2518164490983.33,3003581272600.0,3955249386833.33,5607705404133.33,7711332166367.5
Belize,330460377.16,477834971.09,746914669.98,974960778.86,1610377207.99,2140027153.75,3145512005.82,3760901553.04,4221827840.16,4612895017.56
Cabo Verde,,,18692659555.72,23926245537.2,32690277402.83,61957660033.33,103645228433.33,155335276583.33,176385169850.0,196870293299.18
