Country,1980-1983,1984-1987,1988-1991,1992-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2019
Sudan,30690000.0,40920000.0,40920000.0,40920000.0,37473626.67,49431360.0,76793200.0,480264400.0,682000000.0,363733333.33,204600000.0,204600000.0
"Venezuela, Bolivarian Republic of",3075990500.0,6687146400.0,8192456800.0,8831354400.0,10171166133.33,10520122800.0,10651112266.67,12126551066.67,30917196933.33,40631704960.0,41060123720.0,41393739478.67
Thailand,2578931.85,12787500.0,27829010.0,31464070.0,42093040.0,66266302.67,78170840.0,62516666.67,60516133.33,62011532.0,52313037.33,41270093.33
"Iran, Islamic Republic of",7731186100.0,10352555400.0,12665763000.0,12743852000.0,12680653333.33,13263081333.33,18035717333.33,18828201333.33,19359706666.67,21354784000.0,21511644000.0,21223840000.0
United Arab Emirates,4340248000.0,8892870800.0,13381181000.0,13380840000.0,13339920000.0,13339920000.0,13339920000.0,13339920000.0,13339920000.0,13339920000.0,13339920000.0,13339920000.0
Turkmenistan,,,74447120.0,74447120.0,74465306.67,74474400.0,74474400.0,79384800.0,81840000.0,81840000.0,81840000.0,81840000.0
Trinidad and Tobago,78941500.0,80663550.0,82058240.0,79033570.0,98615836.0,119673268.0,128449698.67,112202640.0,113212000.0,113212000.0,81898288.27,33142744.8
Viet Nam,0.0,746790.0,20506035.0,80109425.0,183521653.33,270526666.67,402652800.0,444627966.3,619710666.67,600160000.0,600160000.0,600160000.0
India,455714408.49,565102141.23,698970342.4,787269301.83,750502971.68,717262850.92,767148709.36,776152882.56,793582633.8,779037983.99,691444154.59,622259579.83
Kazakhstan,,,707506800.0,716441000.0,729103466.67,736560000.0,1063920000.0,2182400000.0,4092000000.0,4092000000.0,4092000000.0,4092000000.0
Uzbekistan,,,35764080.0,35757260.0,81030693.33,81021600.0,81021600.0,81021600.0,81021600.0,81021600.0,81021600.0,81021600.0
Saudi Arabia,22854229200.0,23274238900.0,35338409700.0,35647526200.0,35669827600.0,35838963600.0,35910937333.33,36040108133.33,36062750533.33,36238933866.67,36338824133.33,40520211600.0
United States,4901602200.0,4873094600.0,4614377900.0,4117643200.0,4042759600.0,4114733333.33,4061082666.67,4084088800.0,4285597066.67,6020605066.67,6952535333.33,9048821466.67
Egypt,480979613.4,580061460.0,530759680.0,498030500.0,514646293.33,502947720.0,485129333.33,523321333.33,595613333.33,563786666.67,479127733.33,430796666.67
Brazil,216946950.51,310079562.09,508340793.56,734697736.94,961341658.52,1141349710.15,1438970553.18,1663083888.08,1815184829.33,2089504868.66,1901307477.43,1770639379.62
Iraq,6342600000.0,10298200000.0,13640000000.0,13640000000.0,15322266666.67,15458666666.67,15686000000.0,15686000000.0,15686000000.0,19442046800.0,19747901066.67,19880800133.33
Ecuador,73204088.04,101914230.79,116293213.94,274513836.33,298339986.57,394587776.26,505286285.27,345340025.21,328708015.74,273179422.97,240197164.14,222646770.28
Denmark,49658837.35,58553735.39,81074402.15,106383343.03,122112062.72,152997549.83,176447641.52,161290874.89,119538272.92,100377832.1,70064298.38,59483159.31
Colombia,79453000.0,202895000.0,269546860.0,425540720.0,357049733.33,277496706.67,211497293.33,203354213.33,210146933.33,298470480.0,307127333.33,245870002.4
Indonesia,1474313500.0,1254573100.0,867435800.0,706722500.0,668360000.0,701096000.0,625166666.67,570549378.67,558353400.0,508097274.67,478942684.0,400523596.0
Italy,54717814.8,88013088.9,107628909.3,96014278.8,92572906.8,81904653.6,69196010.99,62136724.47,71713374.38,81943196.6,81814145.38,78112262.11
Norway,566422003.9,818195716.79,1160073826.57,1357781866.7,1608886352.44,1541373402.42,1378512028.39,1200419764.32,971735843.66,974142882.18,1006881375.57,1140554121.68
China,1868093732.34,2320063746.0,2212239020.86,2190633083.54,2313744934.16,2078449560.0,2238927618.65,2693102368.26,3004095457.19,3312573918.91,3476233011.97,3561330344.0
United Kingdom,1047296250.0,754462500.0,554977500.0,612521250.0,695640000.0,647900000.0,579359000.0,493427000.0,395560000.0,416702000.0,348303461.62,359186666.67
Romania,158561794.6,190980460.0,185538100.0,145214850.0,139791813.33,161370293.33,66840546.67,64385346.67,76384000.0,81840000.0,81840000.0,81840000.0
Algeria,1191454000.0,1199774400.0,1256107600.0,1308007800.0,1514676533.33,1543229600.0,1587423200.0,1670445333.33,1664080000.0,1664080000.0,1664080000.0,1664080000.0
Malaysia,216586491.0,254793801.9,313355539.2,396120228.9,317859740.0,313868676.0,418491568.0,428412212.8,484909229.2,510454266.67,429850960.0,386857680.0
Canada,5473261920.93,5584695684.36,5563607974.97,5989510685.56,6709461890.12,24734098363.44,24546498487.41,24471982960.99,23925158279.04,23684973860.58,23378806602.74,23329259921.09
Kuwait,9200521000.0,12760936100.0,13134467500.0,13162600000.0,13162600000.0,13162600000.0,13503600000.0,13844600000.0,13844600000.0,13844600000.0,13844600000.0,13844600000.0
Chad,0.0,0.0,0.0,0.0,0.0,81840000.0,122760000.0,204600000.0,204600000.0,204600000.0,204600000.0,204600000.0
