Country,1965-1970,1971-1976,1977-1982,1983-1988,1989-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019
Belarus,,,,28455674.71,20450854.79,9434600.0,7979600.0,8336400.0,8280655.01,7004035.5
Denmark,13859333.33,17193166.67,14458166.67,10189500.0,9359333.33,10915000.0,9627200.0,9062926.72,7770842.1,7549088.42
"Venezuela, Bolivarian Republic of",9981837.87,12634369.57,18778244.85,20658913.39,21438811.29,21269571.59,25838988.41,31488672.63,35249033.1,22049348.39
Hungary,4654166.67,8596666.67,11237333.33,9817166.67,8353833.31,7268999.79,6483200.35,7384600.07,6616764.11,7915307.27
Japan,137000500.0,246682833.33,246187333.33,216369833.33,251011015.14,264692466.77,248870000.87,228244184.05,205338915.44,180390894.91
Chile,4106672.14,5004833.33,5146166.67,4949333.33,7696019.21,11380545.92,11623342.36,16217553.56,16843205.14,17026552.91
Mexico,17437758.22,28536075.3,47651610.18,60847460.81,74715644.41,80388030.07,85820694.57,90852574.09,89895858.27,81213364.79
Türkiye,5440333.33,11263666.67,15782000.0,19286000.0,23906500.0,29701400.0,30443600.0,32010800.0,33584800.0,47072535.91
France,71129333.33,115832833.33,108714166.67,86371333.33,91005131.29,92337490.65,93693893.53,89409707.07,77599337.09,72968827.48
Algeria,1674833.33,2972000.0,5324000.0,7856833.33,8940000.0,8161200.0,9542800.0,12867918.06,16663600.0,19199160.0
Portugal,3165379.5,6231531.67,8178721.17,9464371.0,12186699.55,14631534.02,15797935.49,14378363.05,11491461.76,11373301.14
North Macedonia,,,,,1012766.06,988859.73,880302.86,963799.8,935637.82,1022953.55
Brazil,19101666.67,38287333.33,51515833.33,52475333.33,61314000.0,80677600.0,85903689.23,93603381.2,116804270.88,112557779.72
Oman,493166.67,1294500.0,1103500.0,1192500.0,2521000.0,2594800.0,3757879.87,4912275.68,7427200.99,11367896.88
Croatia,,,,,3604000.0,4108200.0,4264620.0,4559230.23,3316720.0,3390757.77
Poland,6998166.67,12087666.67,16455333.33,16592166.67,15093666.67,18631933.72,20200013.86,24457974.37,25360168.13,28754942.02
Netherlands,30031500.0,37788833.33,37331482.52,31596736.27,35428289.59,38692312.1,42834171.49,46893407.81,42805821.28,38623894.38
Estonia,,,,3421580.4,2544299.52,1334854.97,1307662.22,1447294.12,1462101.89,1447053.08
Luxembourg,1102166.67,1457666.67,1203000.0,1115666.67,1756833.08,1918600.16,2561590.68,2887401.85,2772481.2,2734332.88
Belgium,20209333.33,27542666.67,25444000.0,21159000.0,25570294.86,30187142.66,32445085.98,33846017.13,30925608.45,31935133.6
