Country,1977-1980,1981-1984,1985-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2020,2021-2023
Zambia,,,,,,,,,7537456430.97,7886805984.02,9515122486.08,11605944607.78
nld_curacao,,,,,,,,,216268715.08,313224371.51,285155265.84,
Qatar,,,,,,,,,106773493980.31,92557085061.81,77000179567.31,113935619188.88
Madagascar,572655010.72,1090882145.68,645544162.21,1139369243.0,734018003.57,325845471.36,638383238.83,1431427573.6,1656965721.61,1512646709.22,1953153485.1,2008892054.26
Congo,243903987.1,748335985.77,392393739.71,666398543.81,256270209.17,479217732.24,800344371.63,3390223418.0,7257359392.36,7043512737.2,4707333416.16,5759862227.66
Brazil,,,,88955378002.98,101379419952.2,102288830217.24,93127767010.48,240443419136.56,397182513529.38,336997452790.86,242907566745.84,311473423019.69
Serbia,,,,,,,,4511751671.26,5568386143.42,6505910519.09,9183261944.27,13703712046.71
Brunei Darussalam,,,,,,,2958364808.2,6908883819.19,9317311658.52,8733346136.47,6813672296.55,7685396926.98
Saudi Arabia,49942035360.68,52260984579.6,13915912079.97,19196238273.25,27505360080.11,41465446016.91,71047346666.67,209530144642.02,281960685500.0,252430671966.67,241168480105.79,351922705783.35
Bangladesh,1084876802.08,3947728580.98,5287654948.47,6916281923.04,8412419153.37,13296897332.99,17719762457.72,27756012519.34,46929493867.03,73872152221.67,121090077392.99,152986694036.27
Tajikistan,,,,,,,253375864.1,844389270.12,806593904.89,2046089523.16,2736160899.71,4497556661.33
"Korea, Republic of",16083418837.57,24070694865.01,53614719945.41,117712119633.76,189660123339.47,180128588087.93,221312919566.97,350839372890.51,398125801227.12,520394624381.59,597371409517.68,607790425750.62
United Kingdom,83949110645.42,93590878320.37,122964512109.59,173480953267.11,193924842671.35,271996461538.04,317738216683.0,420696994238.56,337775454938.23,358788031967.48,413765754927.61,526375459850.23
Malaysia,5586994383.59,7612671499.76,9064639082.32,14609220673.77,29194892784.15,32446512946.31,36294657894.74,69974634059.43,87895978060.02,91369903992.81,88547735463.54,102692396000.37
Argentina,,20103142857.14,16136018691.59,22521032640.67,41995409794.62,44148180821.66,27368780581.74,54339812905.61,78706308548.76,83554304901.14,65780354918.17,100953541046.04
Senegal,327113446.65,246122969.42,222820417.99,218127368.0,365857952.06,703437530.89,1127171192.92,1971813924.77,2601207528.68,3610371888.1,5484734242.29,7156118946.72
Seychelles,38218734.86,34227201.37,83191322.05,93098784.57,131257010.12,136920213.8,171151364.15,206818464.52,166534530.1,186867935.2,84310853.89,-18281363.4
"Iran, Islamic Republic of",23908206371.44,,,25644916952.8,32644910237.64,39261739169.97,,,,,,
Azerbaijan,,,,,121425201.29,640288407.53,1762971456.97,13527299311.66,25813911393.44,21463114491.37,12708920212.76,24183112000.0
El Salvador,594369950.0,323330450.0,555372125.92,718713433.42,1465923843.88,1842527731.38,2078797375.0,2418030000.0,2437177035.33,2760606161.1,4316107028.86,5692733786.82
Ghana,294330356.6,233842227.81,415351783.97,611852965.46,1049786550.82,887483723.88,1480902875.69,2154853671.87,2036010835.05,10106824318.69,12455386928.12,12821216824.89
Italy,92292986410.35,98200444278.78,153922085852.75,238407067571.02,246668541276.09,263165192907.42,302843100027.13,423927760364.55,381995497957.05,378373179751.54,422426081455.02,480648018430.17
Hungary,,,,6436115357.89,7550181077.68,9709686456.96,13503215925.73,22802192694.15,27550986679.03,33160085769.75,41151054333.63,49881389272.5
