Country,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2021-2021
El Salvador,24.15,18.9,21.0,19.15,15.15,13.7,11.5,12.0,9.7,9.0,6.6,8.7
Namibia,,,51.6,,,,33.3,,,,,
Botswana,,,36.7,,,,38.0,,,,,
"Iran, Islamic Republic of",5.7,6.0,6.0,3.2,2.6,4.5,4.0,4.2,3.7,4.3,5.6,5.0
Poland,3.9,1.55,0.8,1.0,0.8,1.1,0.9,0.6,0.6,0.4,0.2,0.2
Croatia,,,1.6,2.0,2.0,1.7,1.3,1.3,1.1,0.7,0.6,0.4
Mexico,17.75,15.0,16.6,14.3,13.5,13.1,,8.9,,7.8,,
Austria,0.15,0.4,0.65,0.6,0.55,0.3,0.7,0.9,0.4,0.7,0.7,0.5
Tonga,,,9.6,,,,13.9,,,,,1.6
"Palestine, State of",3.4,3.55,1.7,1.9,,,,3.1,,,,
Czechia,0.05,0.15,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1
Norway,0.3,0.3,0.2,0.15,0.2,0.1,0.2,0.4,0.3,0.3,0.3,
Sao Tome and Principe,,,,59.5,,,,,45.0,,,
Indonesia,64.65,64.45,58.6,49.15,44.85,40.5,35.8,33.5,29.7,26.4,24.7,22.4
Jamaica,7.2,,,,,,,,,0.6,,2.4
Slovakia,0.95,0.9,1.1,1.05,1.15,1.8,1.2,2.1,1.3,1.3,0.5,0.7
