Country,1977-1980,1981-1984,1985-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2020,2021-2023
Thailand,-6.1,-5.59,-1.7,-6.34,-6.62,6.92,3.11,0.81,3.14,4.55,6.62,-1.28
Ecuador,-4.26,-3.2,-4.27,-3.09,-3.19,0.47,-2.38,2.92,-0.62,-0.7,0.19,2.21
Netherlands,0.07,3.31,2.38,2.65,4.69,3.56,4.12,5.96,8.17,7.65,7.57,10.51
Panama,-6.9,-3.38,4.97,-0.39,-1.97,-7.19,-3.39,-5.92,-8.41,-9.77,-4.57,-2.09
Bulgaria,4.81,1.2,-2.46,-3.99,-2.62,-1.68,-4.71,-18.95,-2.65,1.29,1.5,-0.9
Morocco,-10.58,-8.23,-1.08,-1.55,-1.66,-0.5,2.75,-0.3,-6.26,-4.5,-3.13,-3.0
Togo,-12.36,-3.04,-3.56,-4.59,-5.71,-6.03,-6.46,-5.56,-4.74,-7.95,-1.3,
Eswatini,-17.45,-17.59,4.18,4.13,-2.39,-2.71,2.39,-4.53,-5.31,10.77,4.55,-0.18
Finland,-0.35,-1.23,-1.69,-4.92,1.87,6.25,7.32,3.3,-0.29,-1.53,-0.58,-1.18
Qatar,,,,,,,,,32.13,14.36,3.35,20.71
South Africa,2.72,-3.02,3.75,1.25,-0.14,-0.83,-0.56,-4.21,-2.6,-4.27,-1.5,0.55
Afghanistan,,,,,,,,-2.36,-9.97,-19.48,-19.11,
Timor-Leste,,,,,,,,215.94,206.77,57.37,-0.67,11.5
Libya,11.34,-6.35,-1.5,1.75,1.66,6.66,10.01,37.89,17.52,-15.44,5.18,11.88
Hong Kong,,,,,,4.18,8.69,13.15,6.01,2.55,5.29,10.42
Maldives,-19.39,-35.43,1.63,-0.1,-6.5,-8.13,-5.92,-20.99,-9.3,-9.44,-27.72,-12.7
Israel,-3.81,-6.33,0.53,-0.56,-4.01,-1.67,-0.09,2.92,2.27,4.09,3.67,4.23
Chile,-5.75,-10.43,-4.62,-1.53,-3.43,-2.52,0.28,2.07,-1.98,-3.4,-3.6,-6.49
Bahrain,-9.07,7.12,-0.43,-7.43,-0.61,-0.7,1.85,10.8,6.28,1.23,-5.6,9.43
