Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011
Kenya,463333.33,1103333.33,1566666.67,1600000.0,1600000.0,1500000.0,1500000.0,1550000.0,1600000.0
South Sudan,,,,,,,,,150000.0
Uganda,1200000.0,1200000.0,1100000.0,996666.67,985000.0,1000000.0,1100000.0,1250000.0,1350000.0
Comoros,60.0,60.0,60.0,60.0,110.0,160.0,160.0,350.0,350.0
Greece,5733.33,6266.67,6933.33,8100.0,8950.0,9400.0,9800.0,10000.0,11000.0
Panama,13333.33,21333.33,25666.67,25666.67,24500.0,22500.0,20500.0,19000.0,18000.0
Madagascar,8266.67,12333.33,16666.67,21000.0,24000.0,26500.0,28500.0,30500.0,33000.0
Morocco,1800.0,3433.33,6133.33,10200.0,14000.0,18000.0,22000.0,26000.0,30500.0
Paraguay,1866.67,2500.0,3233.33,4033.33,4950.0,5950.0,7300.0,9250.0,12000.0
Ukraine,1883.33,20300.0,111000.0,226666.67,270000.0,295000.0,315000.0,290000.0,240000.0
Estonia,190.0,433.33,1300.0,3666.67,6200.0,7800.0,8800.0,9400.0,9800.0
Hungary,5266.67,4400.0,3733.33,3433.33,3400.0,3450.0,3550.0,3750.0,4050.0
Serbia,5100.0,4566.67,3733.33,3200.0,2950.0,2900.0,3050.0,3300.0,3500.0
Lao People's Democratic Republic,126.67,516.67,1200.0,2700.0,4050.0,5350.0,6800.0,8400.0,9800.0
Sierra Leone,1133.33,3700.0,8900.0,17666.67,27500.0,36000.0,42500.0,46000.0,48500.0
Honduras,48333.33,76333.33,79333.33,68666.67,57000.0,48500.0,42500.0,37000.0,33500.0
Malta,60.0,126.67,160.0,286.67,350.0,350.0,350.0,350.0,350.0
Côte d'Ivoire,396666.67,513333.33,580000.0,576666.67,530000.0,480000.0,430000.0,390000.0,365000.0
Lesotho,13666.67,74666.67,183333.33,243333.33,265000.0,270000.0,285000.0,295000.0,315000.0
Belarus,60.0,93.33,433.33,3133.33,8750.0,14000.0,16500.0,18500.0,20000.0
Botswana,59666.67,130000.0,206666.67,260000.0,275000.0,280000.0,280000.0,290000.0,295000.0
Equatorial Guinea,2333.33,3433.33,4933.33,7033.33,9300.0,11500.0,13500.0,16500.0,19000.0
