Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2015,2016-2017,2018-2019,2020-2021
Zimbabwe,,,,,,,9558811311.22,12440183777.8,14591382489.92,15555365823.17,19180558669.52,17191193356.8
Austria,216865487494.93,226886792146.87,241957873809.27,259666222106.65,274482506646.2,297169963761.34,303993140986.24,306083278635.28,308685431623.46,321720543774.99,331510803058.14,317623029155.17
Paraguay,,16984396945.67,17313883905.26,16341646211.09,18437274260.36,19995033831.87,23836281856.17,27475897059.41,31510617766.81,34759149503.0,36437339568.38,37288490828.43
Sweden,256258125069.98,255605192012.23,281316185479.88,312578647550.37,332524201309.99,374125663432.89,381021000373.79,397527156361.86,417733698014.78,440105345882.99,460964039372.08,470167300587.87
Sudan,,,,,,,,,76066047561.65,,,
Kuwait,,,,,,,114328293131.34,143756830312.92,123790325672.93,107650125707.01,123412932727.82,
Burundi,,,951516162.54,1109033130.86,891395459.78,1130333317.41,1272183865.89,1696096257.1,2096773345.21,2040835706.8,2264621055.14,2361073710.21
Saudi Arabia,,,,,,,,,529731184587.04,,,
Timor-Leste,,,,,,,,,1616381801.5,1538751407.17,1529711140.6,1040436851.77
Belgium,266118163692.42,282758832643.33,299567405693.28,320035095573.64,332264649897.57,350491301821.86,354254141533.13,359952872988.38,376642645314.95,389758544212.66,402080545390.77,391647932600.35
Poland,,182903227339.72,205247313426.57,231505538804.45,247775968891.41,286210800189.57,333280258834.63,359007714754.99,391895497381.34,424643256235.34,472145973294.84,492928395822.46
Mexico,549535433805.93,580923205657.86,634922870359.97,740456738321.26,754576471767.34,797848629928.29,793703202436.27,838499438629.91,909600393289.86,955081560684.27,984571356470.0,888179865786.03
Djibouti,,,,,,,,1641978574.03,1990138213.33,2182206679.61,2516670309.95,2806105407.16
Singapore,,,,,,,,,239432352811.54,,,
Afghanistan,,,,,,,,,18572571195.58,,,
Qatar,,,,,,,,,120141100027.23,,,
Luxembourg,19696732684.77,21706149554.0,24062534687.27,27354468646.83,28569266716.65,33767234787.65,29626001137.79,33137429511.62,33791791762.95,35703810521.43,36813787030.36,39551289576.59
Belize,953012973.79,1089013100.53,1091735984.16,1189732116.32,1288048790.06,1346491141.43,1319914371.34,1440569050.08,1684553531.63,1771105672.62,1776132722.9,1719739108.95
Norway,138288726423.05,153550023532.42,182031554214.86,209537236633.18,227070078671.64,277962422430.85,285850451842.44,306218635332.16,318937103891.4,316608776306.39,325307494883.16,319103319921.14
Iraq,,,,,,91948453732.07,111894847357.06,150416164494.0,143909546218.43,133489968262.89,160512673371.01,148295859524.58
Senegal,6676912027.92,6431253244.01,6967990166.74,8509739484.98,9415539165.18,10717085340.76,11805228293.87,12558403687.29,14903782779.78,17487515887.06,19421519020.77,20852816908.3
Bahamas,6037409802.89,6287493403.19,8957279785.71,10922540462.87,11780310986.03,11936194779.32,10919611324.59,10049961830.17,10242875673.42,10692677589.87,10915815782.3,8661470422.75
Greece,,,,,,213411155134.34,202188028441.98,161834203247.32,161768831191.66,163738195264.66,168078349346.51,160361168972.95
