Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2015
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,764200000.0,662800000.0,814000000.0,1204000000.0,2142000000.0,2671250000.0,3608000000.0,5892250000.0,14481500000.0,28542500000.0
Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41500000.0,90250000.0,151750000.0
Austria,215400000.0,296800000.0,654600000.0,1091400000.0,1376000000.0,1701250000.0,1785500000.0,4583250000.0,6467250000.0,8711750000.0
kos,,,,,,,0.0,0.0,250000.0,0.0
El Salvador,33200000.0,524800000.0,692400000.0,419600000.0,409200000.0,491500000.0,953000000.0,1255500000.0,1768500000.0,2004500000.0
Cuba,734600000.0,895400000.0,1072400000.0,1287200000.0,1015000000.0,863000000.0,883250000.0,507750000.0,512500000.0,676500000.0
Japan,93800000.0,580000000.0,9322600000.0,14592400000.0,12160400000.0,14374250000.0,14529000000.0,18796500000.0,29741000000.0,60183000000.0
Colombia,37800000.0,208600000.0,239800000.0,271200000.0,383800000.0,492000000.0,494500000.0,561250000.0,1421500000.0,2143000000.0
Mongolia,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106250000.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
Cambodia,,,,,0.0,0.0,2750000.0,16000000.0,21500000.0,24500000.0
Sri Lanka,0.0,0.0,0.0,0.0,0.0,750000.0,12500000.0,19000000.0,79000000.0,305750000.0
Panama,4800000.0,15800000.0,73200000.0,55800000.0,34200000.0,22750000.0,21500000.0,22500000.0,21000000.0,169500000.0
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174250000.0
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,101750000.0,237750000.0,743250000.0,1767500000.0
Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750000.0,59000000.0
