Country,1982-1992,1993-1998,1999-2004,2005-2010,2011-2016,2017-2022
Indonesia,213333.33,816666.64,4570000.03,15268333.36,3981666.58,3483333.37
Brunei Darussalam,160000.0,,,,,
Burundi,949999.98,3218333.32,4294999.96,6525000.02,2581666.7,3275000.07
Cuba,2148333.3,2276666.62,1840000.0,503333.34,93333.33,2874999.98
Kazakhstan,,242500.0,498333.32,630000.0,58333.33,125000.0
Cambodia,5666666.75,14343333.24,16189999.9,18915000.12,33216666.54,24523333.39
Algeria,4719999.93,1976666.66,1328333.36,1435000.0,1533333.31,1813333.31
Paraguay,343333.34,1210000.01,1263333.33,1700000.01,1438333.33,1181666.67
Uzbekistan,,397500.0,190000.0,693333.34,171666.66,113333.33
Botswana,16280000.21,9693333.27,638333.33,2926666.65,2716666.64,238333.34
Antigua and Barbuda,10000.0,,,,,30000.0
Chile,6746000.25,7188333.43,1455000.0,925000.01,175000.0,70000.0
Kenya,24201666.83,18623333.14,18163333.26,53321665.45,69324999.49,52713333.13
"Congo, The Democratic Republic of the",2703333.38,4474999.98,37401666.8,49695000.33,94391665.78,83090000.15
Hungary,596666.67,245000.0,393333.34,,,
Egypt,906666.66,5243333.38,1701666.64,1883333.35,7691666.6,3233333.31
Ecuador,1939999.98,2691666.68,939999.99,603333.32,505000.0,350000.0
Cyprus,10000.0,,,,,
Somalia,5151666.66,9481666.68,6861666.68,22039999.8,61805000.94,93685000.1
Guinea-Bissau,11376666.7,8661666.63,2754999.96,55000.0,100000.0,400000.0
Latvia,5509999.9,11683333.56,8204999.84,,,
Lebanon,2810000.01,2408333.34,1575000.01,4091666.67,7299999.99,9988333.38
Argentina,1271666.7,1608333.34,216666.67,473333.33,136666.67,253333.32
Mali,110000.0,476666.67,6758333.36,26451666.83,33899999.94,41960000.99
Samoa,465000.0,10000.0,70000.0,20000.0,20000.0,80000.0
Malaysia,3271999.91,1400000.02,80000.0,548333.34,773333.33,623333.33
Colombia,342000.01,2658333.38,7386666.62,21469999.79,32724999.75,37168333.05
Liberia,858000.0,3286666.71,4151666.6,24131666.98,36423333.17,35128333.09
